secondaryidentifier,symbol,briefdescription,primaryidentifier,length,id,name,scoretype,score,description,chromosomeid,chromosomelocationid,organismid,downstreamintergenicregionid,upstreamintergenicregionid,sequenceid,sequenceontologytermid,class
gene.46389,,,PFA0300c,1152,2000711,,,,,2000003,2000710,1000026,,,5012342,1000081,org.intermine.model.bio.Gene
gene.46416,,,PFA0335w,1968,2000718,,,,,2000003,2000717,1000026,,,5012344,1000081,org.intermine.model.bio.Gene
gene.46583,,,PFA0485w,4699,2000741,,,,,2000003,2000740,1000026,,,5012354,1000081,org.intermine.model.bio.Gene
gene.46612,,,PFA0495c,2805,2000786,,,,,2000003,2000785,1000026,,,5012375,1000081,org.intermine.model.bio.Gene
gene.46622,,,PFA0510w,7016,2000793,,,,,2000003,2000792,1000026,,,5012377,1000081,org.intermine.model.bio.Gene
gene.46724,,,MAL1_ITS2,876,2000802,,,,,2000003,2000801,1000026,,,5012380,1000081,org.intermine.model.bio.Gene
gene.46744,,,PFA0620c,2236,2000809,,,,,2000003,2000808,1000026,,,5012382,1000081,org.intermine.model.bio.Gene
gene.46842,,,PFA0725w,6086,2000818,,,,,2000003,2000817,1000026,,,5012385,1000081,org.intermine.model.bio.Gene
gene.46865,,,PFA0750w,1008,2000829,,,,,2000003,2000828,1000026,,,5012389,1000081,org.intermine.model.bio.Gene
gene.46341,,,PFA0245w,1734,2000838,,,,,2000003,2000837,1000026,,,5012392,1000081,org.intermine.model.bio.Gene
gene.46159,,,PFA0065w,579,2000845,,,,,2000003,2000844,1000026,,,5012394,1000081,org.intermine.model.bio.Gene
gene.46162,,,PFA0070c,828,2000852,,,,,2000003,2000851,1000026,,,5012396,1000081,org.intermine.model.bio.Gene
gene.46193,,,PFA0105w,790,2000859,,,,,2000003,2000858,1000026,,,5012398,1000081,org.intermine.model.bio.Gene
gene.46244,,,PFA0155c,4905,2000868,,,,,2000003,2000867,1000026,,,5012401,1000081,org.intermine.model.bio.Gene
gene.46356,,,PFA0265c,605,2000875,,,,,2000003,2000874,1000026,,,5012403,1000081,org.intermine.model.bio.Gene
gene.46382,,,PFA0295c,2974,2000884,,,,,2000003,2000883,1000026,,,5012406,1000081,org.intermine.model.bio.Gene
gene.46410,,,PFA0325w,900,2000893,,,,,2000003,2000892,1000026,,,5012409,1000081,org.intermine.model.bio.Gene
gene.46439,,,PFA0350c,1632,2000900,,,,,2000003,2000899,1000026,,,5012411,1000081,org.intermine.model.bio.Gene
gene.46487,,,PFA0390w,3701,2000907,,,,,2000003,2000906,1000026,,,5012413,1000081,org.intermine.model.bio.Gene
gene.46491,,,PFA0395c,657,2000916,,,,,2000003,2000915,1000026,,,5012416,1000081,org.intermine.model.bio.Gene
gene.46502,,,PFA0410w,6666,2000923,,,,,2000003,2000922,1000026,,,5012418,1000081,org.intermine.model.bio.Gene
gene.46639,,,PFA0525w,1687,2000930,,,,,2000003,2000929,1000026,,,5012420,1000081,org.intermine.model.bio.Gene
gene.46655,,,PFA0540c,707,2000941,,,,,2000003,2000940,1000026,,,5012424,1000081,org.intermine.model.bio.Gene
gene.46663,,,PFA0550w,2691,2000952,,,,,2000003,2000951,1000026,,,5012428,1000081,org.intermine.model.bio.Gene
gene.46679,,,PFA0565c,354,2000961,,,,,2000003,2000960,1000026,,,5012431,1000081,org.intermine.model.bio.Gene
gene.46682,,,PFA0570w,3257,2000968,,,,,2000003,2000967,1000026,,,5012433,1000081,org.intermine.model.bio.Gene
gene.46703,,,PFA0585w,492,2000989,,,,,2000003,2000988,1000026,,,5012442,1000081,org.intermine.model.bio.Gene
gene.46712,,,MAL1_18s,2149,2000996,,,,,2000003,2000995,1000026,,,5012444,1000081,org.intermine.model.bio.Gene
gene.46768,,,PFA0645c,246,2001003,,,,,2000003,2001002,1000026,,,5012446,1000081,org.intermine.model.bio.Gene
gene.46780,,,PFA0660w,1773,2001010,,,,,2000003,2001009,1000026,,,5012448,1000081,org.intermine.model.bio.Gene
gene.46786,,,PFA0665w,9245,2001023,,,,,2000003,2001022,1000026,,,5012453,1000081,org.intermine.model.bio.Gene
gene.46798,,,PFA0675w,4504,2001036,,,,,2000003,2001035,1000026,,,5012458,1000081,org.intermine.model.bio.Gene
gene.46817,,,PFA0700c,508,2001045,,,,,2000003,2001044,1000026,,,5012461,1000081,org.intermine.model.bio.Gene
gene.46847,,,PFA0730c,270,2001054,,,,,2000003,2001053,1000026,,,5012464,1000081,org.intermine.model.bio.Gene
gene.46860,,,PFA0745w,1172,2001061,,,,,2000003,2001060,1000026,,,5012466,1000081,org.intermine.model.bio.Gene
gene.46302,,,PFA0200w,768,2001070,,,,,2000003,2001069,1000026,,,5012469,1000081,org.intermine.model.bio.Gene
gene.46109,,,PFA0005w,7617,2001081,,,,,2000003,2001080,1000026,,,5012473,1000081,org.intermine.model.bio.Gene
gene.46113,,,PFA0010c,1226,2001090,,,,,2000003,2001089,1000026,,,5012476,1000081,org.intermine.model.bio.Gene
gene.46172,,,PFA0085c,1362,2001099,,,,,2000003,2001098,1000026,,,5012479,1000081,org.intermine.model.bio.Gene
gene.46247,,,PFA0160c,1558,2001106,,,,,2000003,2001105,1000026,,,5012481,1000081,org.intermine.model.bio.Gene
gene.46285,,,PFA0190c,2195,2001115,,,,,2000003,2001114,1000026,,,5012484,1000081,org.intermine.model.bio.Gene
gene.46349,,,PFA0255c,1707,2001140,,,,,2000003,2001139,1000026,,,5012495,1000081,org.intermine.model.bio.Gene
gene.46392,,,PFA0305c,884,2001147,,,,,2000003,2001146,1000026,,,5012497,1000081,org.intermine.model.bio.Gene
gene.46396,,,PFA0310c,3966,2001156,,,,,2000003,2001155,1000026,,,5012500,1000081,org.intermine.model.bio.Gene
gene.46483,,,PFA0385w,1420,2001167,,,,,2000003,2001166,1000026,,,5012504,1000081,org.intermine.model.bio.Gene
gene.46505,,,PFA0415c,2296,2001176,,,,,2000003,2001175,1000026,,,5012507,1000081,org.intermine.model.bio.Gene
gene.46567,,,PFA0465c,711,2001201,,,,,2000003,2001200,1000026,,,5012518,1000081,org.intermine.model.bio.Gene
gene.46576,,,PFA0475c,727,2001210,,,,,2000003,2001209,1000026,,,5012521,1000081,org.intermine.model.bio.Gene
gene.46615,,,PFA0500w,432,2001219,,,,,2000003,2001218,1000026,,,5012524,1000081,org.intermine.model.bio.Gene
gene.46626,,,PFA0515w,6431,2001226,,,,,2000003,2001225,1000026,,,5012526,1000081,org.intermine.model.bio.Gene
gene.46720,,,MAL1_5.8s,121,2001245,,,,,2000003,2001244,1000026,,,5012534,1000081,org.intermine.model.bio.Gene
gene.46775,,,PFA0655w,2692,2001252,,,,,2000003,2001251,1000026,,,5012536,1000081,org.intermine.model.bio.Gene
gene.46792,,,PFA0670c,917,2001263,,,,,2000003,2001262,1000026,,,5012540,1000081,org.intermine.model.bio.Gene
gene.46805,,,PFA0685c,1138,2001272,,,,,2000003,2001271,1000026,,,5012543,1000081,org.intermine.model.bio.Gene
gene.46307,,,PFA0205w,2704,2001281,,,,,2000003,2001280,1000026,,,5012546,1000081,org.intermine.model.bio.Gene
gene.46319,,,PFA0220w,3614,2001290,,,,,2000003,2001289,1000026,,,5012549,1000081,org.intermine.model.bio.Gene
gene.46141,,,PFA0045c,1214,2001301,,,,,2000003,2001300,1000026,,,5012553,1000081,org.intermine.model.bio.Gene
gene.46145,,,PFA0050c,1173,2001310,,,,,2000003,2001309,1000026,,,5012556,1000081,org.intermine.model.bio.Gene
gene.46151,,,PFA0055c,1114,2001319,,,,,2000003,2001318,1000026,,,5012559,1000081,org.intermine.model.bio.Gene
gene.46165,,,PFA0075w,238,2001328,,,,,2000003,2001327,1000026,,,5012562,1000081,org.intermine.model.bio.Gene
gene.46230,,,PFA0140c,1823,2001335,,,,,2000003,2001334,1000026,,,5012564,1000081,org.intermine.model.bio.Gene
gene.46234,,,PFA0145c,1881,2001344,,,,,2000003,2001343,1000026,,,5012567,1000081,org.intermine.model.bio.Gene
gene.46237,,,PFA0150c,1039,2001351,,,,,2000003,2001350,1000026,,,5012569,1000081,org.intermine.model.bio.Gene
gene.46261,,,PFA0175w,6251,2001366,,,,,2000003,2001365,1000026,,,5012575,1000081,org.intermine.model.bio.Gene
gene.46278,,,PFA0185w,1885,2001385,,,,,2000003,2001384,1000026,,,5012583,1000081,org.intermine.model.bio.Gene
gene.46371,,,PFA0280w,9192,2001398,,,,,2000003,2001397,1000026,,,5012588,1000081,org.intermine.model.bio.Gene
gene.46428,,,PFA0340w,2205,2001405,,,,,2000003,2001404,1000026,,,5012590,1000081,org.intermine.model.bio.Gene
gene.46469,,,PFA0375c,4896,2001412,,,,,2000003,2001411,1000026,,,5012592,1000081,org.intermine.model.bio.Gene
gene.46494,,,PFA0400c,874,2001425,,,,,2000003,2001424,1000026,,,5012597,1000081,org.intermine.model.bio.Gene
gene.46536,,,PFA0435w,2506,2001436,,,,,2000003,2001435,1000026,,,5012601,1000081,org.intermine.model.bio.Gene
gene.46552,,,PFA0445w,3186,2001463,,,,,2000003,2001462,1000026,,,5012613,1000081,org.intermine.model.bio.Gene
gene.46618,,,PFA0505c,961,2001472,,,,,2000003,2001471,1000026,,,5012616,1000081,org.intermine.model.bio.Gene
gene.46636,,,PFA0520c,1341,2001481,,,,,2000003,2001480,1000026,,,5012619,1000081,org.intermine.model.bio.Gene
gene.46647,,,PFA0535c,5800,2001488,,,,,2000003,2001487,1000026,,,5012621,1000081,org.intermine.model.bio.Gene
gene.46660,,,PFA0545c,3504,2001505,,,,,2000003,2001504,1000026,,,5012628,1000081,org.intermine.model.bio.Gene
gene.46802,,,PFA0680c,561,2001512,,,,,2000003,2001511,1000026,,,5012630,1000081,org.intermine.model.bio.Gene
gene.46811,,,PFA0690w,1158,2001519,,,,,2000003,2001518,1000026,,,5012632,1000081,org.intermine.model.bio.Gene
gene.46824,,,PFA0710c,1140,2001526,,,,,2000003,2001525,1000026,,,5012634,1000081,org.intermine.model.bio.Gene
gene.46872,,,PFA0760w,1370,2001535,,,,,2000003,2001534,1000026,,,5012637,1000081,org.intermine.model.bio.Gene
gene.45023,,,PF14_0545,579,1000126,,,,,2021332,2027567,1000026,,,5012640,1000081,org.intermine.model.bio.Gene
gene.44086,,,PF14_0358,555,1000140,,,,,2021332,2027794,1000026,,,5012641,1000081,org.intermine.model.bio.Gene
gene.42952,,,PF14_0127,1620,1000250,,,,,2021332,2023755,1000026,,,5012642,1000081,org.intermine.model.bio.Gene
gene.42941,,,PF14_0124,1509,1000278,,,,,2021332,2022752,1000026,,,5012643,1000081,org.intermine.model.bio.Gene
gene.43250,GST,,PF14_0187,765,1000289,,,,,2021332,2023655,1000026,,,5012644,1000081,org.intermine.model.bio.Gene
gene.43936,,,PF14_0324,1695,1000434,,,,,2021332,2024003,1000026,,,5012645,1000081,org.intermine.model.bio.Gene
gene.44200,TPI,,PF14_0378,1037,1000502,,,,,2021332,2027816,1000026,,,5012646,1000081,org.intermine.model.bio.Gene
gene.42722,,,PF14_0076,1359,1000524,,,,,2021332,2027249,1000026,,,5012647,1000081,org.intermine.model.bio.Gene
gene.43929,,,PF14_0322,1224,1000636,,,,,2021332,2021615,1000026,,,5012648,1000081,org.intermine.model.bio.Gene
gene.44440,,,PF14_0425,1577,1000804,,,,,2021332,2022496,1000026,,,5012649,1000081,org.intermine.model.bio.Gene
gene.43598,,,PF14_0257,846,1000885,,,,,2021332,2024380,1000026,,,5012650,1000081,org.intermine.model.bio.Gene
gene.44125,,,PF14_0366,3265,1000900,,,,,2021332,2023247,1000026,,,5012651,1000081,org.intermine.model.bio.Gene
gene.43932,,,PF14_0323,982,1000914,,,,,2021332,2025810,1000026,,,5012652,1000081,org.intermine.model.bio.Gene
gene.45157,,,PF14_0577,4899,1001114,,,,,2021332,2023905,1000026,,,5012653,1000081,org.intermine.model.bio.Gene
gene.44067,,,PF14_0353,1024,1001119,,,,,2021332,2024035,1000026,,,5012654,1000081,org.intermine.model.bio.Gene
gene.42693,,,PF14_0070,2672,1001124,,,,,2021332,2025186,1000026,,,5012655,1000081,org.intermine.model.bio.Gene
gene.45961,,,PF14_0743,591,1001241,,,,,2021332,2025593,1000026,,,5012656,1000081,org.intermine.model.bio.Gene
gene.44852,,,PF14_0507,5772,1001246,,,,,2021332,2023385,1000026,,,5012657,1000081,org.intermine.model.bio.Gene
gene.43401,,,PF14_0216,1926,1001254,,,,,2021332,2027438,1000026,,,5012658,1000081,org.intermine.model.bio.Gene
gene.45650,,,PF14_0678,1403,1001347,,,,,2021332,2023857,1000026,,,5012659,1000081,org.intermine.model.bio.Gene
gene.43449,,,PF14_0225,4799,1001357,,,,,2021332,2027215,1000026,,,5012660,1000081,org.intermine.model.bio.Gene
gene.46065,,,PF14_0766,1242,1001469,,,,,2021332,2022109,1000026,,,5012661,1000081,org.intermine.model.bio.Gene
gene.44497,,,PF14_0438,2131,1001474,,,,,2021332,2021676,1000026,,,5012662,1000081,org.intermine.model.bio.Gene
gene.43556,,,PF14_0248,267,1001482,,,,,2021332,2023593,1000026,,,5012663,1000081,org.intermine.model.bio.Gene
gene.45360,,,PF14_0617,837,1001590,,,,,2021332,2023923,1000026,,,5012664,1000081,org.intermine.model.bio.Gene
gene.44080,,,PF14_0356,1761,1001595,,,,,2021332,2024047,1000026,,,5012665,1000081,org.intermine.model.bio.Gene
gene.42933,,,PF14_0123,10375,1001603,,,,,2021332,2021951,1000026,,,5012666,1000081,org.intermine.model.bio.Gene
gene.44855,,,PF14_0508,3771,1001741,,,,,2021332,2025056,1000026,,,5012667,1000081,org.intermine.model.bio.Gene
gene.43572,,,PF14_0252,5245,1001755,,,,,2021332,2022624,1000026,,,5012668,1000081,org.intermine.model.bio.Gene
gene.42745,,,PF14_0082,588,1001760,,,,,2021332,2024286,1000026,,,5012669,1000081,org.intermine.model.bio.Gene
gene.45579,,,PF14_0664,10326,1001847,,,,,2021332,2026756,1000026,,,5012670,1000081,org.intermine.model.bio.Gene
gene.44464,,,PF14_0431,2646,1001862,,,,,2021332,2027824,1000026,,,5012671,1000081,org.intermine.model.bio.Gene
gene.43280,,,PF14_0192,1780,1001876,,,,,2021332,2024518,1000026,,,5012672,1000081,org.intermine.model.bio.Gene
gene.45278,,,PF14_0602,1620,1002030,,,,,2021332,2024704,1000026,,,5012673,1000081,org.intermine.model.bio.Gene
gene.44073,,,PF14_0354,2301,1002045,,,,,2021332,2025872,1000026,,,5012674,1000081,org.intermine.model.bio.Gene
gene.42400,,,PF14_0017,1122,1002055,,,,,2021332,2026252,1000026,,,5012675,1000081,org.intermine.model.bio.Gene
gene.45235,,,PF14_0594,9969,1002140,,,,,2021332,2022151,1000026,,,5012676,1000081,org.intermine.model.bio.Gene
gene.44108,,,PF14_0362,270,1002145,,,,,2021332,2027800,1000026,,,5012677,1000081,org.intermine.model.bio.Gene
gene.42700,,,PF14_0071,585,1002150,,,,,2021332,2027235,1000026,,,5012678,1000081,org.intermine.model.bio.Gene
gene.45977,,,PF14_0747,6194,1002279,,,,,2021332,2022880,1000026,,,5012679,1000081,org.intermine.model.bio.Gene
gene.44893,,,PF14_0518,489,1002286,,,,,2021332,2026043,1000026,,,5012680,1000081,org.intermine.model.bio.Gene
gene.43404,,,PF14_0217,3573,1002300,,,,,2021332,2027727,1000026,,,5012681,1000081,org.intermine.model.bio.Gene
gene.45694,,,PF14_0687,2163,1002422,,,,,2021332,2025519,1000026,,,5012682,1000081,org.intermine.model.bio.Gene
gene.44612,,,PF14_0461,4926,1002427,,,,,2021332,2025064,1000026,,,5012683,1000081,org.intermine.model.bio.Gene
gene.43510,,,PF14_0237,1427,1002432,,,,,2021332,2026181,1000026,,,5012684,1000081,org.intermine.model.bio.Gene
gene.46080,,,PF14_0769,1272,1002556,,,,,2021332,2022908,1000026,,,5012685,1000081,org.intermine.model.bio.Gene
gene.44533,,,PF14_0446,824,1002561,,,,,2021332,2021690,1000026,,,5012686,1000081,org.intermine.model.bio.Gene
gene.43582,,,PF14_0253,1449,1002566,,,,,2021332,2025308,1000026,,,5012687,1000081,org.intermine.model.bio.Gene
gene.45367,,,PF14_0619,1131,1002680,,,,,2021332,2027679,1000026,,,5012688,1000081,org.intermine.model.bio.Gene
gene.44089,,,PF14_0359,1619,1002687,,,,,2021332,2025878,1000026,,,5012689,1000081,org.intermine.model.bio.Gene
gene.42990,,,PF14_0134,915,1002697,,,,,2021332,2027414,1000026,,,5012690,1000081,org.intermine.model.bio.Gene
gene.44913,,,PF14_0524,439,1002787,,,,,2021332,2025104,1000026,,,5012691,1000081,org.intermine.model.bio.Gene
gene.43595,,,PF14_0256,741,1002798,,,,,2021332,2025318,1000026,,,5012692,1000081,org.intermine.model.bio.Gene
gene.42768,,,PF14_0088,3471,1002811,,,,,2021332,2026224,1000026,,,5012693,1000081,org.intermine.model.bio.Gene
gene.45584,,,PF14_0665,618,1002893,,,,,2021332,2023961,1000026,,,5012694,1000081,org.intermine.model.bio.Gene
gene.44477,,,PF14_0434,1454,1002898,,,,,2021332,2024997,1000026,,,5012695,1000081,org.intermine.model.bio.Gene
gene.43456,,,PF14_0226,4962,1002903,,,,,2021332,2021800,1000026,,,5012696,1000081,org.intermine.model.bio.Gene
gene.45329,,,PF14_0612,480,1003034,,,,,2021332,2026694,1000026,,,5012697,1000081,org.intermine.model.bio.Gene
gene.44119,,,PF14_0364,2631,1003046,,,,,2021332,2025886,1000026,,,5012698,1000081,org.intermine.model.bio.Gene
gene.42445,,,PF14_0023,2640,1003051,,,,,2021332,2021872,1000026,,,5012699,1000081,org.intermine.model.bio.Gene
gene.44872,,,PF14_0512,2886,1003167,,,,,2021332,2021758,1000026,,,5012700,1000081,org.intermine.model.bio.Gene
gene.43348,,,PF14_0206,2862,1003172,,,,,2021332,2024534,1000026,,,5012701,1000081,org.intermine.model.bio.Gene
gene.45321,,,PF14_0610,1113,1003298,,,,,2021332,2024756,1000026,,,5012702,1000081,org.intermine.model.bio.Gene
gene.44196,,,PF14_0377,976,1003308,,,,,2021332,2024975,1000026,,,5012703,1000081,org.intermine.model.bio.Gene
gene.42690,,,PF14_0069,564,1003313,,,,,2021332,2023533,1000026,,,5012704,1000081,org.intermine.model.bio.Gene
gene.45179,,,PF14_0582,2312,1003439,,,,,2021332,2022952,1000026,,,5012705,1000081,org.intermine.model.bio.Gene
gene.44189,,,PF14_0376,1690,1003444,,,,,2021332,2021636,1000026,,,5012706,1000081,org.intermine.model.bio.Gene
gene.42860,,,PF14_0108,6470,1003449,,,,,2021332,2024474,1000026,,,5012707,1000081,org.intermine.model.bio.Gene
gene.45315,,,PF14_0608,2118,1003572,,,,,2021332,2023911,1000026,,,5012708,1000081,org.intermine.model.bio.Gene
gene.43902,,,PF14_0317,1254,1003584,,,,,2021332,2023989,1000026,,,5012709,1000081,org.intermine.model.bio.Gene
gene.42898,,,PF14_0114,1884,1003602,,,,,2021332,2027324,1000026,,,5012710,1000081,org.intermine.model.bio.Gene
gene.45758,,,PF14_0698,378,1003705,,,,,2021332,2027484,1000026,,,5012711,1000081,org.intermine.model.bio.Gene
gene.44828,,,PF14_0504,4844,1003710,,,,,2021332,2022400,1000026,,,5012712,1000081,org.intermine.model.bio.Gene
gene.43551,,,PF14_0247,6677,1003715,,,,,2021332,2025272,1000026,,,5012713,1000081,org.intermine.model.bio.Gene
gene.42588,,,PF14_0046,894,1003720,,,,,2021332,2027396,1000026,,,5012714,1000081,org.intermine.model.bio.Gene
gene.45259,,,PF14_0597,1391,1003781,,,,,2021332,2021457,1000026,,,5012715,1000081,org.intermine.model.bio.Gene
gene.45914,,,PF14_0733,1247,1003833,,,,,2021332,2024620,1000026,,,5012716,1000081,org.intermine.model.bio.Gene
gene.44112,,,PF14_0363,6442,1003840,,,,,2021332,2027806,1000026,,,5012717,1000081,org.intermine.model.bio.Gene
gene.43241,,,PF14_0184,3501,1003848,,,,,2021332,2026288,1000026,,,5012718,1000081,org.intermine.model.bio.Gene
gene.45997,,,PF14_0752,1037,1003944,,,,,2021332,2023829,1000026,,,5012719,1000081,org.intermine.model.bio.Gene
gene.45038,,,PF14_0549,1793,1003949,,,,,2021332,2026609,1000026,,,5012720,1000081,org.intermine.model.bio.Gene
gene.43962,,,PF14_0330,1360,1003954,,,,,2021332,2023223,1000026,,,5012721,1000081,org.intermine.model.bio.Gene
gene.42710,,,PF14_0073,6102,1003959,,,,,2021332,2023539,1000026,,,5012722,1000081,org.intermine.model.bio.Gene
gene.45797,,,PF14_0708,6315,1004062,,,,,2021332,2022053,1000026,,,5012723,1000081,org.intermine.model.bio.Gene
gene.44787,,,PF14_0498,1065,1004067,,,,,2021332,2024109,1000026,,,5012724,1000081,org.intermine.model.bio.Gene
gene.43306,,,PF14_0199,3482,1004072,,,,,2021332,2025416,1000026,,,5012725,1000081,org.intermine.model.bio.Gene
gene.45115,,,PF14_0569,2552,1004176,,,,,2021332,2022123,1000026,,,5012726,1000081,org.intermine.model.bio.Gene
gene.43988,,,PF14_0336,765,1004181,,,,,2021332,2024021,1000026,,,5012727,1000081,org.intermine.model.bio.Gene
gene.42545,,,PF14_0038,516,1004192,,,,,2021332,2026382,1000026,,,5012728,1000081,org.intermine.model.bio.Gene
gene.45841,,,PF14_0715,2085,1004298,,,,,2021332,2022059,1000026,,,5012729,1000081,org.intermine.model.bio.Gene
gene.44678,,,PF14_0475,1023,1004307,,,,,2021332,2027984,1000026,,,5012730,1000081,org.intermine.model.bio.Gene
gene.43386,,,PF14_0213,3041,1004314,,,,,2021332,2024586,1000026,,,5012731,1000081,org.intermine.model.bio.Gene
gene.45629,,,PF14_0673,2320,1004418,,,,,2021332,2021391,1000026,,,5012732,1000081,org.intermine.model.bio.Gene
gene.44555,,,PF14_0450,1791,1004423,,,,,2021332,2027878,1000026,,,5012733,1000081,org.intermine.model.bio.Gene
gene.43343,,,PF14_0205,558,1004430,,,,,2021332,2021965,1000026,,,5012734,1000081,org.intermine.model.bio.Gene
gene.45983,,,PF14_0748,1437,1004522,,,,,2021332,2022085,1000026,,,5012735,1000081,org.intermine.model.bio.Gene
gene.44349,,,PF14_0407,10155,1004530,,,,,2021332,2026031,1000026,,,5012736,1000081,org.intermine.model.bio.Gene
gene.43489,,,PF14_0232,1221,1004543,,,,,2021332,2028046,1000026,,,5012737,1000081,org.intermine.model.bio.Gene
gene.45195,,,PF14_0585,204,1004654,,,,,2021332,2025665,1000026,,,5012738,1000081,org.intermine.model.bio.Gene
gene.44057,,,PF14_0351,698,1004663,,,,,2021332,2022336,1000026,,,5012739,1000081,org.intermine.model.bio.Gene
gene.42904,,,PF14_0116,1152,1004668,,,,,2021332,2027330,1000026,,,5012740,1000081,org.intermine.model.bio.Gene
gene.44672,,,PF14_0473,3411,1004779,,,,,2021332,2022454,1000026,,,5012741,1000081,org.intermine.model.bio.Gene
gene.43507,,,PF14_0236,5346,1004794,,,,,2021332,2028052,1000026,,,5012742,1000081,org.intermine.model.bio.Gene
gene.42686,,,PF14_0068,1243,1004803,,,,,2021332,2027227,1000026,,,5012743,1000081,org.intermine.model.bio.Gene
gene.45483,,,PF14_0644,6486,1004911,,,,,2021332,2025733,1000026,,,5012744,1000081,org.intermine.model.bio.Gene
gene.44449,,,PF14_0427,1221,1004916,,,,,2021332,2026117,1000026,,,5012745,1000081,org.intermine.model.bio.Gene
gene.43162,,,PF14_0169,822,1004923,,,,,2021332,2025260,1000026,,,5012746,1000081,org.intermine.model.bio.Gene
gene.45230,,,PF14_0593,4074,1005034,,,,,2021332,2023007,1000026,,,5012747,1000081,org.intermine.model.bio.Gene
gene.43754,,,PF14_0289,895,1005044,,,,,2021332,2022784,1000026,,,5012748,1000081,org.intermine.model.bio.Gene
