secondaryidentifier,symbol,primaryidentifier,length,id,name,scoretype,score,chromosomeid,chromosomelocationid,organismid,sequenceid,sequenceontologytermid,class
,,exon.33172,415,2013051,,,,2009465,2013050,1000026,5007971,2000012,org.intermine.model.bio.Exon
,,exon.33182,1710,2013057,,,,2009465,2013056,1000026,5007972,2000012,org.intermine.model.bio.Exon
,,exon.33623,1590,2013063,,,,2009465,2013062,1000026,5007973,2000012,org.intermine.model.bio.Exon
,,exon.34043,1596,2013069,,,,2009465,2013068,1000026,5007974,2000012,org.intermine.model.bio.Exon
,,exon.32876,465,2013075,,,,2009465,2013074,1000026,5007975,2000012,org.intermine.model.bio.Exon
,,exon.32891,651,2013081,,,,2009465,2013080,1000026,5007976,2000012,org.intermine.model.bio.Exon
,,exon.33686,2945,2013087,,,,2009465,2013086,1000026,5007977,2000012,org.intermine.model.bio.Exon
,,exon.33687,480,2013089,,,,2009465,2013088,1000026,5007978,2000012,org.intermine.model.bio.Exon
,,exon.33685,6157,2013091,,,,2009465,2013090,1000026,5007979,2000012,org.intermine.model.bio.Exon
,,exon.33693,389,2013097,,,,2009465,2013096,1000026,5007980,2000012,org.intermine.model.bio.Exon
,,exon.33694,1066,2013099,,,,2009465,2013098,1000026,5007981,2000012,org.intermine.model.bio.Exon
,,exon.34070,1494,2013105,,,,2009465,2013104,1000026,5007982,2000012,org.intermine.model.bio.Exon
,,exon.34088,909,2013111,,,,2009465,2013110,1000026,5007983,2000012,org.intermine.model.bio.Exon
,,exon.32905,1851,2013117,,,,2009465,2013116,1000026,5007984,2000012,org.intermine.model.bio.Exon
,,exon.32914,1101,2013123,,,,2009465,2013122,1000026,5007985,2000012,org.intermine.model.bio.Exon
,,exon.32933,459,2013129,,,,2009465,2013128,1000026,5007986,2000012,org.intermine.model.bio.Exon
,,exon.33306,265,2013135,,,,2009465,2013134,1000026,5007987,2000012,org.intermine.model.bio.Exon
,,exon.33307,56,2013137,,,,2009465,2013136,1000026,5007988,2000012,org.intermine.model.bio.Exon
,,exon.34111,100,2013143,,,,2009465,2013142,1000026,5007989,2000012,org.intermine.model.bio.Exon
,,exon.34112,101,2013145,,,,2009465,2013144,1000026,5007990,2000012,org.intermine.model.bio.Exon
,,exon.34113,147,2013147,,,,2009465,2013146,1000026,5007991,2000012,org.intermine.model.bio.Exon
,,exon.32971,2625,2013153,,,,2009465,2013152,1000026,5007992,2000012,org.intermine.model.bio.Exon
,,exon.33377,616,2013159,,,,2009465,2013158,1000026,5007993,2000012,org.intermine.model.bio.Exon
,,exon.33376,179,2013161,,,,2009465,2013160,1000026,5007994,2000012,org.intermine.model.bio.Exon
,,exon.34155,999,2013167,,,,2009465,2013166,1000026,5007995,2000012,org.intermine.model.bio.Exon
,,exon.33007,1866,2013173,,,,2009465,2013172,1000026,5007996,2000012,org.intermine.model.bio.Exon
,,exon.33414,3131,2013179,,,,2009465,2013178,1000026,5007997,2000012,org.intermine.model.bio.Exon
,,exon.33413,184,2013181,,,,2009465,2013180,1000026,5007998,2000012,org.intermine.model.bio.Exon
,,exon.33825,1278,2013187,,,,2009465,2013186,1000026,5007999,2000012,org.intermine.model.bio.Exon
,,exon.34184,126,2013193,,,,2009465,2013192,1000026,5008000,2000012,org.intermine.model.bio.Exon
,,exon.34183,3930,2013195,,,,2009465,2013194,1000026,5008001,2000012,org.intermine.model.bio.Exon
,,exon.34196,1026,2013201,,,,2009465,2013200,1000026,5008002,2000012,org.intermine.model.bio.Exon
,,exon.34218,936,2013207,,,,2009465,2013206,1000026,5008003,2000012,org.intermine.model.bio.Exon
,,exon.33056,5994,2013213,,,,2009465,2013212,1000026,5008004,2000012,org.intermine.model.bio.Exon
,,exon.33458,9630,2013219,,,,2009465,2013218,1000026,5008005,2000012,org.intermine.model.bio.Exon
,,exon.33848,207,2013225,,,,2009465,2013224,1000026,5008006,2000012,org.intermine.model.bio.Exon
,,exon.33849,80,2013227,,,,2009465,2013226,1000026,5008007,2000012,org.intermine.model.bio.Exon
,,exon.33850,859,2013229,,,,2009465,2013228,1000026,5008008,2000012,org.intermine.model.bio.Exon
,,exon.32687,933,2013235,,,,2009465,2013234,1000026,5008009,2000012,org.intermine.model.bio.Exon
,,exon.32711,797,2013241,,,,2009465,2013240,1000026,5008010,2000012,org.intermine.model.bio.Exon
,,exon.32714,118,2013243,,,,2009465,2013242,1000026,5008011,2000012,org.intermine.model.bio.Exon
,,exon.32710,99,2013245,,,,2009465,2013244,1000026,5008012,2000012,org.intermine.model.bio.Exon
,,exon.32713,42,2013247,,,,2009465,2013246,1000026,5008013,2000012,org.intermine.model.bio.Exon
,,exon.32712,60,2013249,,,,2009465,2013248,1000026,5008014,2000012,org.intermine.model.bio.Exon
,,exon.32715,117,2013251,,,,2009465,2013250,1000026,5008015,2000012,org.intermine.model.bio.Exon
,,exon.32210,1083,2013257,,,,2009465,2013256,1000026,5008016,2000012,org.intermine.model.bio.Exon
,,exon.32209,54,2013259,,,,2009465,2013258,1000026,5008017,2000012,org.intermine.model.bio.Exon
,,exon.32270,657,2013265,,,,2009465,2013264,1000026,5008018,2000012,org.intermine.model.bio.Exon
,,exon.32343,2007,2013271,,,,2009465,2013270,1000026,5008019,2000012,org.intermine.model.bio.Exon
,,exon.32344,1194,2013273,,,,2009465,2013272,1000026,5008020,2000012,org.intermine.model.bio.Exon
,,exon.32372,3570,2013279,,,,2009465,2013278,1000026,5008021,2000012,org.intermine.model.bio.Exon
,,exon.32376,111,2013285,,,,2009465,2013284,1000026,5008022,2000012,org.intermine.model.bio.Exon
,,exon.32375,402,2013287,,,,2009465,2013286,1000026,5008023,2000012,org.intermine.model.bio.Exon
,,exon.32412,112,2013293,,,,2009465,2013292,1000026,5008024,2000012,org.intermine.model.bio.Exon
,,exon.32411,100,2013295,,,,2009465,2013294,1000026,5008025,2000012,org.intermine.model.bio.Exon
,,exon.32410,58,2013297,,,,2009465,2013296,1000026,5008026,2000012,org.intermine.model.bio.Exon
,,exon.32409,300,2013299,,,,2009465,2013298,1000026,5008027,2000012,org.intermine.model.bio.Exon
,,exon.32424,83,2013305,,,,2009465,2013304,1000026,5008028,2000012,org.intermine.model.bio.Exon
,,exon.32426,72,2013307,,,,2009465,2013306,1000026,5008029,2000012,org.intermine.model.bio.Exon
,,exon.32425,85,2013309,,,,2009465,2013308,1000026,5008030,2000012,org.intermine.model.bio.Exon
,,exon.32542,1698,2013315,,,,2009465,2013314,1000026,5008031,2000012,org.intermine.model.bio.Exon
,,exon.32640,279,2013321,,,,2009465,2013320,1000026,5008032,2000012,org.intermine.model.bio.Exon
,,exon.32641,225,2013323,,,,2009465,2013322,1000026,5008033,2000012,org.intermine.model.bio.Exon
,,exon.32644,2550,2013329,,,,2009465,2013328,1000026,5008034,2000012,org.intermine.model.bio.Exon
gene.33079,,PFL0957w,367,2013331,,,,2009465,2013330,1000026,5008035,1000081,org.intermine.model.bio.Gene
,,exon.33082,109,2013336,,,,2009465,2013335,1000026,5008036,2000012,org.intermine.model.bio.Exon
,,exon.33081,59,2013338,,,,2009465,2013337,1000026,5008037,2000012,org.intermine.model.bio.Exon
,,exon.33085,684,2013344,,,,2009465,2013343,1000026,5008038,2000012,org.intermine.model.bio.Exon
,,exon.33500,3399,2013350,,,,2009465,2013349,1000026,5008039,2000012,org.intermine.model.bio.Exon
,,exon.33905,2904,2013356,,,,2009465,2013355,1000026,5008040,2000012,org.intermine.model.bio.Exon
,,exon.33910,35,2013362,,,,2009465,2013361,1000026,5008041,2000012,org.intermine.model.bio.Exon
,,exon.33909,171,2013364,,,,2009465,2013363,1000026,5008042,2000012,org.intermine.model.bio.Exon
,,exon.33908,144,2013366,,,,2009465,2013365,1000026,5008043,2000012,org.intermine.model.bio.Exon
,,exon.33911,214,2013368,,,,2009465,2013367,1000026,5008044,2000012,org.intermine.model.bio.Exon
,,exon.34250,1707,2013374,,,,2009465,2013373,1000026,5008045,2000012,org.intermine.model.bio.Exon
,,exon.34259,464,2013380,,,,2009465,2013379,1000026,5008046,2000012,org.intermine.model.bio.Exon
,,exon.34262,132,2013382,,,,2009465,2013381,1000026,5008047,2000012,org.intermine.model.bio.Exon
,,exon.34261,118,2013384,,,,2009465,2013383,1000026,5008048,2000012,org.intermine.model.bio.Exon
,,exon.34260,72,2013386,,,,2009465,2013385,1000026,5008049,2000012,org.intermine.model.bio.Exon
,,exon.34308,705,2013392,,,,2009465,2013391,1000026,5008050,2000012,org.intermine.model.bio.Exon
,,exon.34311,1266,2013398,,,,2009465,2013397,1000026,5008051,2000012,org.intermine.model.bio.Exon
,,exon.34337,1308,2013404,,,,2009465,2013403,1000026,5008052,2000012,org.intermine.model.bio.Exon
,,exon.34340,2019,2013410,,,,2009465,2013409,1000026,5008053,2000012,org.intermine.model.bio.Exon
,,exon.34397,3,2013416,,,,2009465,2013415,1000026,5008054,2000012,org.intermine.model.bio.Exon
,,exon.34398,891,2013418,,,,2009465,2013417,1000026,5008055,2000012,org.intermine.model.bio.Exon
,,exon.34401,1971,2013424,,,,2009465,2013423,1000026,5008056,2000012,org.intermine.model.bio.Exon
,,exon.34456,2114,2013430,,,,2009465,2013429,1000026,5008057,2000012,org.intermine.model.bio.Exon
,,exon.34457,40,2013432,,,,2009465,2013431,1000026,5008058,2000012,org.intermine.model.bio.Exon
,,exon.34590,927,2013438,,,,2009465,2013437,1000026,5008059,2000012,org.intermine.model.bio.Exon
,,exon.34591,54,2013440,,,,2009465,2013439,1000026,5008060,2000012,org.intermine.model.bio.Exon
,,exon.34606,54,2013446,,,,2009465,2013445,1000026,5008061,2000012,org.intermine.model.bio.Exon
,,exon.34605,999,2013448,,,,2009465,2013447,1000026,5008062,2000012,org.intermine.model.bio.Exon
,,exon.32742,1164,2013454,,,,2009465,2013453,1000026,5008063,2000012,org.intermine.model.bio.Exon
,,exon.32746,8736,2013460,,,,2009465,2013459,1000026,5008064,2000012,org.intermine.model.bio.Exon
,,exon.32745,150,2013462,,,,2009465,2013461,1000026,5008065,2000012,org.intermine.model.bio.Exon
,,exon.32759,1233,2013468,,,,2009465,2013467,1000026,5008066,2000012,org.intermine.model.bio.Exon
,,exon.32760,2394,2013470,,,,2009465,2013469,1000026,5008067,2000012,org.intermine.model.bio.Exon
,,exon.33146,28,2013476,,,,2009465,2013475,1000026,5008068,2000012,org.intermine.model.bio.Exon
,,exon.33147,116,2013478,,,,2009465,2013477,1000026,5008069,2000012,org.intermine.model.bio.Exon
,,exon.33149,101,2013480,,,,2009465,2013479,1000026,5008070,2000012,org.intermine.model.bio.Exon
,,exon.33148,76,2013482,,,,2009465,2013481,1000026,5008071,2000012,org.intermine.model.bio.Exon
,,exon.33156,709,2013488,,,,2009465,2013487,1000026,5008072,2000012,org.intermine.model.bio.Exon
,,exon.33157,71,2013490,,,,2009465,2013489,1000026,5008073,2000012,org.intermine.model.bio.Exon
,,exon.33152,74,2013492,,,,2009465,2013491,1000026,5008074,2000012,org.intermine.model.bio.Exon
,,exon.33158,134,2013494,,,,2009465,2013493,1000026,5008075,2000012,org.intermine.model.bio.Exon
,,exon.33160,76,2013496,,,,2009465,2013495,1000026,5008076,2000012,org.intermine.model.bio.Exon
,,exon.33159,676,2013498,,,,2009465,2013497,1000026,5008077,2000012,org.intermine.model.bio.Exon
,,exon.33153,80,2013500,,,,2009465,2013499,1000026,5008078,2000012,org.intermine.model.bio.Exon
,,exon.33154,94,2013502,,,,2009465,2013501,1000026,5008079,2000012,org.intermine.model.bio.Exon
,,exon.33155,222,2013504,,,,2009465,2013503,1000026,5008080,2000012,org.intermine.model.bio.Exon
,,exon.33543,1575,2013510,,,,2009465,2013509,1000026,5008081,2000012,org.intermine.model.bio.Exon
,,exon.33607,198,2013516,,,,2009465,2013515,1000026,5008082,2000012,org.intermine.model.bio.Exon
,,exon.33604,3878,2013518,,,,2009465,2013517,1000026,5008083,2000012,org.intermine.model.bio.Exon
,,exon.33608,1401,2013520,,,,2009465,2013519,1000026,5008084,2000012,org.intermine.model.bio.Exon
,,exon.33605,162,2013522,,,,2009465,2013521,1000026,5008085,2000012,org.intermine.model.bio.Exon
,,exon.33606,172,2013524,,,,2009465,2013523,1000026,5008086,2000012,org.intermine.model.bio.Exon
,,exon.33962,17304,2013530,,,,2009465,2013529,1000026,5008087,2000012,org.intermine.model.bio.Exon
,,exon.32812,837,2013536,,,,2009465,2013535,1000026,5008088,2000012,org.intermine.model.bio.Exon
,,exon.32816,178,2013542,,,,2009465,2013541,1000026,5008089,2000012,org.intermine.model.bio.Exon
,,exon.32815,158,2013544,,,,2009465,2013543,1000026,5008090,2000012,org.intermine.model.bio.Exon
,,exon.32829,133,2013550,,,,2009465,2013549,1000026,5008091,2000012,org.intermine.model.bio.Exon
,,exon.32831,146,2013552,,,,2009465,2013551,1000026,5008092,2000012,org.intermine.model.bio.Exon
,,exon.32830,159,2013554,,,,2009465,2013553,1000026,5008093,2000012,org.intermine.model.bio.Exon
,,exon.33228,1001,2013560,,,,2009465,2013559,1000026,5008094,2000012,org.intermine.model.bio.Exon
,,exon.33230,305,2013562,,,,2009465,2013561,1000026,5008095,2000012,org.intermine.model.bio.Exon
,,exon.33229,20,2013564,,,,2009465,2013563,1000026,5008096,2000012,org.intermine.model.bio.Exon
,,exon.33252,4147,2013570,,,,2009465,2013569,1000026,5008097,2000012,org.intermine.model.bio.Exon
,,exon.33253,536,2013572,,,,2009465,2013571,1000026,5008098,2000012,org.intermine.model.bio.Exon
,,exon.33634,154,2013578,,,,2009465,2013577,1000026,5008099,2000012,org.intermine.model.bio.Exon
,,exon.33635,230,2013580,,,,2009465,2013579,1000026,5008100,2000012,org.intermine.model.bio.Exon
,,exon.33633,90,2013582,,,,2009465,2013581,1000026,5008101,2000012,org.intermine.model.bio.Exon
,,exon.33638,1107,2013588,,,,2009465,2013587,1000026,5008102,2000012,org.intermine.model.bio.Exon
,,exon.33645,1089,2013594,,,,2009465,2013593,1000026,5008103,2000012,org.intermine.model.bio.Exon
,,exon.34027,13,2013600,,,,2009465,2013599,1000026,5008104,2000012,org.intermine.model.bio.Exon
,,exon.34026,213,2013602,,,,2009465,2013601,1000026,5008105,2000012,org.intermine.model.bio.Exon
,,exon.34028,79,2013604,,,,2009465,2013603,1000026,5008106,2000012,org.intermine.model.bio.Exon
,,exon.34024,200,2013606,,,,2009465,2013605,1000026,5008107,2000012,org.intermine.model.bio.Exon
,,exon.34029,63,2013608,,,,2009465,2013607,1000026,5008108,2000012,org.intermine.model.bio.Exon
,,exon.34023,62,2013610,,,,2009465,2013609,1000026,5008109,2000012,org.intermine.model.bio.Exon
,,exon.34025,141,2013612,,,,2009465,2013611,1000026,5008110,2000012,org.intermine.model.bio.Exon
,,exon.34049,1803,2013618,,,,2009465,2013617,1000026,5008111,2000012,org.intermine.model.bio.Exon
,,exon.34054,119,2013624,,,,2009465,2013623,1000026,5008112,2000012,org.intermine.model.bio.Exon
,,exon.34058,49,2013626,,,,2009465,2013625,1000026,5008113,2000012,org.intermine.model.bio.Exon
,,exon.34056,94,2013628,,,,2009465,2013627,1000026,5008114,2000012,org.intermine.model.bio.Exon
,,exon.34052,62,2013630,,,,2009465,2013629,1000026,5008115,2000012,org.intermine.model.bio.Exon
,,exon.34053,26,2013632,,,,2009465,2013631,1000026,5008116,2000012,org.intermine.model.bio.Exon
,,exon.34055,56,2013634,,,,2009465,2013633,1000026,5008117,2000012,org.intermine.model.bio.Exon
,,exon.34057,155,2013636,,,,2009465,2013635,1000026,5008118,2000012,org.intermine.model.bio.Exon
,,exon.34074,3,2013642,,,,2009465,2013641,1000026,5008119,2000012,org.intermine.model.bio.Exon
,,exon.34073,411,2013644,,,,2009465,2013643,1000026,5008120,2000012,org.intermine.model.bio.Exon
,,exon.34085,58,2013650,,,,2009465,2013649,1000026,5008121,2000012,org.intermine.model.bio.Exon
,,exon.34083,173,2013652,,,,2009465,2013651,1000026,5008122,2000012,org.intermine.model.bio.Exon
,,exon.34084,81,2013654,,,,2009465,2013653,1000026,5008123,2000012,org.intermine.model.bio.Exon
,,exon.32901,177,2013660,,,,2009465,2013659,1000026,5008124,2000012,org.intermine.model.bio.Exon
,,exon.32902,99,2013662,,,,2009465,2013661,1000026,5008125,2000012,org.intermine.model.bio.Exon
,,exon.32908,423,2013668,,,,2009465,2013667,1000026,5008126,2000012,org.intermine.model.bio.Exon
,,exon.33318,275,2013674,,,,2009465,2013673,1000026,5008127,2000012,org.intermine.model.bio.Exon
,,exon.33319,1036,2013676,,,,2009465,2013675,1000026,5008128,2000012,org.intermine.model.bio.Exon
,,exon.33316,3692,2013678,,,,2009465,2013677,1000026,5008129,2000012,org.intermine.model.bio.Exon
,,exon.33317,88,2013680,,,,2009465,2013679,1000026,5008130,2000012,org.intermine.model.bio.Exon
,,exon.33720,11691,2013686,,,,2009465,2013685,1000026,5008131,2000012,org.intermine.model.bio.Exon
,,exon.32943,549,2013692,,,,2009465,2013691,1000026,5008132,2000012,org.intermine.model.bio.Exon
,,exon.32974,2565,2013698,,,,2009465,2013697,1000026,5008133,2000012,org.intermine.model.bio.Exon
,,exon.33772,3135,2013704,,,,2009465,2013703,1000026,5008134,2000012,org.intermine.model.bio.Exon
,,exon.34158,68,2013710,,,,2009465,2013709,1000026,5008135,2000012,org.intermine.model.bio.Exon
,,exon.34159,628,2013712,,,,2009465,2013711,1000026,5008136,2000012,org.intermine.model.bio.Exon
,,exon.33390,1488,2013718,,,,2009465,2013717,1000026,5008137,2000012,org.intermine.model.bio.Exon
,,exon.33400,5940,2013724,,,,2009465,2013723,1000026,5008138,2000012,org.intermine.model.bio.Exon
,,exon.33812,148,2013730,,,,2009465,2013729,1000026,5008139,2000012,org.intermine.model.bio.Exon
,,exon.33809,89,2013732,,,,2009465,2013731,1000026,5008140,2000012,org.intermine.model.bio.Exon
,,exon.33808,126,2013734,,,,2009465,2013733,1000026,5008141,2000012,org.intermine.model.bio.Exon
,,exon.33811,75,2013736,,,,2009465,2013735,1000026,5008142,2000012,org.intermine.model.bio.Exon
,,exon.33810,2658,2013738,,,,2009465,2013737,1000026,5008143,2000012,org.intermine.model.bio.Exon
,,exon.34207,138,2013744,,,,2009465,2013743,1000026,5008144,2000012,org.intermine.model.bio.Exon
,,exon.34205,75,2013746,,,,2009465,2013745,1000026,5008145,2000012,org.intermine.model.bio.Exon
,,exon.34201,99,2013748,,,,2009465,2013747,1000026,5008146,2000012,org.intermine.model.bio.Exon
,,exon.34206,49,2013750,,,,2009465,2013749,1000026,5008147,2000012,org.intermine.model.bio.Exon
,,exon.34199,59,2013752,,,,2009465,2013751,1000026,5008148,2000012,org.intermine.model.bio.Exon
,,exon.34203,40,2013754,,,,2009465,2013753,1000026,5008149,2000012,org.intermine.model.bio.Exon
,,exon.34208,77,2013756,,,,2009465,2013755,1000026,5008150,2000012,org.intermine.model.bio.Exon
,,exon.34200,54,2013758,,,,2009465,2013757,1000026,5008151,2000012,org.intermine.model.bio.Exon
,,exon.34202,69,2013760,,,,2009465,2013759,1000026,5008152,2000012,org.intermine.model.bio.Exon
,,exon.34204,768,2013762,,,,2009465,2013761,1000026,5008153,2000012,org.intermine.model.bio.Exon
,,exon.33845,1348,2013768,,,,2009465,2013767,1000026,5008154,2000012,org.intermine.model.bio.Exon
,,exon.33843,157,2013770,,,,2009465,2013769,1000026,5008155,2000012,org.intermine.model.bio.Exon
,,exon.33844,25,2013772,,,,2009465,2013771,1000026,5008156,2000012,org.intermine.model.bio.Exon
,,exon.32693,630,2013778,,,,2009465,2013777,1000026,5008157,2000012,org.intermine.model.bio.Exon
,,exon.32699,1317,2013784,,,,2009465,2013783,1000026,5008158,2000012,org.intermine.model.bio.Exon
,,exon.32706,104,2013790,,,,2009465,2013789,1000026,5008159,2000012,org.intermine.model.bio.Exon
,,exon.32705,54,2013792,,,,2009465,2013791,1000026,5008160,2000012,org.intermine.model.bio.Exon
,,exon.32707,1423,2013794,,,,2009465,2013793,1000026,5008161,2000012,org.intermine.model.bio.Exon
,,exon.32483,3258,2013800,,,,2009465,2013799,1000026,5008162,2000012,org.intermine.model.bio.Exon
,,exon.32511,915,2013806,,,,2009465,2013805,1000026,5008163,2000012,org.intermine.model.bio.Exon
,,exon.32566,67,2013812,,,,2009465,2013811,1000026,5008164,2000012,org.intermine.model.bio.Exon
,,exon.32565,74,2013814,,,,2009465,2013813,1000026,5008165,2000012,org.intermine.model.bio.Exon
,,exon.32567,129,2013816,,,,2009465,2013815,1000026,5008166,2000012,org.intermine.model.bio.Exon
,,exon.32585,217,2013822,,,,2009465,2013821,1000026,5008167,2000012,org.intermine.model.bio.Exon
,,exon.32582,95,2013824,,,,2009465,2013823,1000026,5008168,2000012,org.intermine.model.bio.Exon
