secondaryidentifier,symbol,primaryidentifier,length,id,name,scoretype,score,chromosomeid,chromosomelocationid,organismid,proteinid,sequenceid,sequenceontologytermid,geneid,class
,,mRNA.45472,1467,2026725,,,,2021332,2026724,1000026,,5024864,2000009,1018507,org.intermine.model.bio.MRNA
,,mRNA.45475,885,2026731,,,,2021332,2026730,1000026,,5024866,2000009,1011335,org.intermine.model.bio.MRNA
,,mRNA.45488,249,2026737,,,,2021332,2026736,1000026,,5024868,2000009,1024976,org.intermine.model.bio.MRNA
,,mRNA.45527,2589,2026747,,,,2021332,2026746,1000026,,5024870,2000009,1011085,org.intermine.model.bio.MRNA
,,mRNA.45562,783,2026753,,,,2021332,2026752,1000026,,5024872,2000009,1015340,org.intermine.model.bio.MRNA
,,mRNA.45580,10011,2026759,,,,2021332,2026758,1000026,,5024874,2000009,1001847,org.intermine.model.bio.MRNA
,,mRNA.45588,666,2026769,,,,2021332,2026768,1000026,,5024876,2000009,1027871,org.intermine.model.bio.MRNA
,,mRNA.42625,1050,2026781,,,,2021332,2026780,1000026,,5024878,2000009,1030615,org.intermine.model.bio.MRNA
,,mRNA.42628,2160,2026787,,,,2021332,2026786,1000026,,5024880,2000009,1013311,org.intermine.model.bio.MRNA
,,mRNA.43022,2232,2026793,,,,2021332,2026792,1000026,,5024882,2000009,1006733,org.intermine.model.bio.MRNA
,,mRNA.43759,1044,2026799,,,,2021332,2026798,1000026,,5024884,2000009,1014824,org.intermine.model.bio.MRNA
,,mRNA.43774,2745,2026805,,,,2021332,2026804,1000026,,5024886,2000009,1020484,org.intermine.model.bio.MRNA
,,mRNA.43831,3441,2026811,,,,2021332,2026810,1000026,,5024888,2000009,1016934,org.intermine.model.bio.MRNA
,,mRNA.43867,810,2026833,,,,2021332,2026832,1000026,,5024890,2000009,1014594,org.intermine.model.bio.MRNA
,,mRNA.43871,168,2026842,,,,2021332,2026841,1000026,,5024892,2000009,2026839,org.intermine.model.bio.MRNA
,,mRNA.43925,516,2026850,,,,2021332,2026849,1000026,,5024894,2000009,1019422,org.intermine.model.bio.MRNA
,,mRNA.43969,1293,2026860,,,,2021332,2026859,1000026,,5024896,2000009,1025115,org.intermine.model.bio.MRNA
,,mRNA.43992,5367,2026866,,,,2021332,2026865,1000026,,5024898,2000009,1026596,org.intermine.model.bio.MRNA
,,mRNA.43995,2733,2026872,,,,2021332,2026871,1000026,,5024900,2000009,1008083,org.intermine.model.bio.MRNA
,,mRNA.44009,855,2026894,,,,2021332,2026893,1000026,,5024902,2000009,1015104,org.intermine.model.bio.MRNA
,,mRNA.44015,5697,2026900,,,,2021332,2026899,1000026,,5024904,2000009,1020354,org.intermine.model.bio.MRNA
,,mRNA.44053,1647,2026912,,,,2021332,2026911,1000026,,5024906,2000009,1011875,org.intermine.model.bio.MRNA
,,mRNA.44094,1986,2026920,,,,2021332,2026919,1000026,,5024908,2000009,1017203,org.intermine.model.bio.MRNA
,,mRNA.44097,1008,2026926,,,,2021332,2026925,1000026,,5024910,2000009,1015754,org.intermine.model.bio.MRNA
,,mRNA.44123,834,2026932,,,,2021332,2026931,1000026,,5024912,2000009,1018914,org.intermine.model.bio.MRNA
,,mRNA.44172,5436,2026938,,,,2021332,2026937,1000026,,5024914,2000009,1009249,org.intermine.model.bio.MRNA
,,mRNA.44237,1368,2026948,,,,2021332,2026947,1000026,,5024916,2000009,1025436,org.intermine.model.bio.MRNA
,,mRNA.44737,567,2026984,,,,2021332,2026983,1000026,,5024918,2000009,1019149,org.intermine.model.bio.MRNA
,,mRNA.44748,3915,2027006,,,,2021332,2027005,1000026,,5024920,2000009,1026892,org.intermine.model.bio.MRNA
,,mRNA.44754,2559,2027012,,,,2021332,2027011,1000026,,5024922,2000009,1005576,org.intermine.model.bio.MRNA
,,mRNA.44258,1695,2027020,,,,2021332,2027019,1000026,,5024924,2000009,1024981,org.intermine.model.bio.MRNA
,,mRNA.44278,654,2027030,,,,2021332,2027029,1000026,,5024926,2000009,1029935,org.intermine.model.bio.MRNA
,,mRNA.44513,9006,2027038,,,,2021332,2027037,1000026,,5024928,2000009,1010422,org.intermine.model.bio.MRNA
,,mRNA.44777,6570,2027044,,,,2021332,2027043,1000026,,5024930,2000009,1012677,org.intermine.model.bio.MRNA
,,mRNA.44785,1575,2027050,,,,2021332,2027049,1000026,,5024932,2000009,1005416,org.intermine.model.bio.MRNA
,,mRNA.44793,2703,2027056,,,,2021332,2027055,1000026,,5024934,2000009,1015219,org.intermine.model.bio.MRNA
,,mRNA.44292,1410,2027062,,,,2021332,2027061,1000026,,5024936,2000009,1024859,org.intermine.model.bio.MRNA
,,mRNA.44319,3003,2027070,,,,2021332,2027069,1000026,,5024938,2000009,1012117,org.intermine.model.bio.MRNA
,,mRNA.44581,5961,2027076,,,,2021332,2027075,1000026,,5024940,2000009,1031859,org.intermine.model.bio.MRNA
,,mRNA.44589,3828,2027082,,,,2021332,2027081,1000026,,5024942,2000009,1028604,org.intermine.model.bio.MRNA
,,mRNA.44866,831,2027090,,,,2021332,2027089,1000026,,5024944,2000009,1016277,org.intermine.model.bio.MRNA
,,mRNA.44339,10515,2027098,,,,2021332,2027097,1000026,,5024946,2000009,1013303,org.intermine.model.bio.MRNA
,,mRNA.44357,1725,2027104,,,,2021332,2027103,1000026,,5024948,2000009,1018122,org.intermine.model.bio.MRNA
,,mRNA.44601,891,2027110,,,,2021332,2027109,1000026,,5024950,2000009,1015345,org.intermine.model.bio.MRNA
,,mRNA.44676,534,2027134,,,,2021332,2027133,1000026,,5024952,2000009,1006470,org.intermine.model.bio.MRNA
,,mRNA.44935,807,2027140,,,,2021332,2027139,1000026,,5024954,2000009,1006352,org.intermine.model.bio.MRNA
,,mRNA.44456,2391,2027148,,,,2021332,2027147,1000026,,5024956,2000009,1023314,org.intermine.model.bio.MRNA
,,mRNA.44699,5535,2027158,,,,2021332,2027157,1000026,,5024958,2000009,1029379,org.intermine.model.bio.MRNA
,,mRNA.44715,1863,2027166,,,,2021332,2027165,1000026,,5024960,2000009,1013533,org.intermine.model.bio.MRNA
,,mRNA.44718,1350,2027172,,,,2021332,2027171,1000026,,5024962,2000009,1011212,org.intermine.model.bio.MRNA
,,mRNA.44976,2904,2027178,,,,2021332,2027177,1000026,,5024964,2000009,1010295,org.intermine.model.bio.MRNA
,,mRNA.44993,2055,2027184,,,,2021332,2027183,1000026,,5024966,2000009,1017768,org.intermine.model.bio.MRNA
,,mRNA.42660,4584,2027190,,,,2021332,2027189,1000026,,5024968,2000009,1014696,org.intermine.model.bio.MRNA
,,mRNA.42672,855,2027198,,,,2021332,2027197,1000026,,5024970,2000009,1017348,org.intermine.model.bio.MRNA
,,mRNA.42678,1119,2027208,,,,2021332,2027207,1000026,,5024972,2000009,1022306,org.intermine.model.bio.MRNA
,,mRNA.43450,4398,2027218,,,,2021332,2027217,1000026,,5024974,2000009,1001357,org.intermine.model.bio.MRNA
,,mRNA.42687,957,2027230,,,,2021332,2027229,1000026,,5024976,2000009,1004803,org.intermine.model.bio.MRNA
,,mRNA.42701,585,2027238,,,,2021332,2027237,1000026,,5024978,2000009,1002150,org.intermine.model.bio.MRNA
,,mRNA.42714,1221,2027244,,,,2021332,2027243,1000026,,5024980,2000009,1026601,org.intermine.model.bio.MRNA
,,mRNA.42723,1359,2027252,,,,2021332,2027251,1000026,,5024982,2000009,1000524,org.intermine.model.bio.MRNA
,,mRNA.43518,2901,2027258,,,,2021332,2027257,1000026,,5024984,2000009,1013793,org.intermine.model.bio.MRNA
,,mRNA.43529,516,2027264,,,,2021332,2027263,1000026,,5024986,2000009,1008587,org.intermine.model.bio.MRNA
,,mRNA.42351,1104,2027270,,,,2021332,2027269,1000026,,5024988,2000009,1025446,org.intermine.model.bio.MRNA
,,mRNA.42391,1422,2027278,,,,2021332,2027277,1000026,,5024990,2000009,1010948,org.intermine.model.bio.MRNA
,,mRNA.42780,399,2027286,,,,2021332,2027285,1000026,,5024992,2000009,1008964,org.intermine.model.bio.MRNA
,,mRNA.42790,2628,2027292,,,,2021332,2027291,1000026,,5024994,2000009,1025570,org.intermine.model.bio.MRNA
,,mRNA.43221,72,2027303,,,,2021332,2027302,1000026,,5024996,2000009,2027300,org.intermine.model.bio.MRNA
,,mRNA.43612,1914,2027309,,,,2021332,2027308,1000026,,5024998,2000009,1005303,org.intermine.model.bio.MRNA
,,mRNA.42476,7371,2027315,,,,2021332,2027314,1000026,,5025000,2000009,1005440,org.intermine.model.bio.MRNA
,,mRNA.42899,1884,2027327,,,,2021332,2027326,1000026,,5025002,2000009,1003602,org.intermine.model.bio.MRNA
,,mRNA.42905,1152,2027333,,,,2021332,2027332,1000026,,5025004,2000009,1004668,org.intermine.model.bio.MRNA
,,mRNA.43286,1752,2027339,,,,2021332,2027338,1000026,,5025006,2000009,1018671,org.intermine.model.bio.MRNA
,,mRNA.43674,3561,2027347,,,,2021332,2027346,1000026,,5025008,2000009,1011502,org.intermine.model.bio.MRNA
,,mRNA.43677,543,2027353,,,,2021332,2027352,1000026,,5025010,2000009,1008959,org.intermine.model.bio.MRNA
,,mRNA.42929,375,2027371,,,,2021332,2027370,1000026,,5025012,2000009,1026225,org.intermine.model.bio.MRNA
,,mRNA.43341,3762,2027381,,,,2021332,2027380,1000026,,5025014,2000009,1026732,org.intermine.model.bio.MRNA
,,mRNA.43749,798,2027387,,,,2021332,2027386,1000026,,5025016,2000009,1031318,org.intermine.model.bio.MRNA
,,mRNA.42584,2895,2027393,,,,2021332,2027392,1000026,,5025018,2000009,1017095,org.intermine.model.bio.MRNA
,,mRNA.42589,894,2027399,,,,2021332,2027398,1000026,,5025020,2000009,1003720,org.intermine.model.bio.MRNA
,,mRNA.42977,1257,2027405,,,,2021332,2027404,1000026,,5025022,2000009,1005885,org.intermine.model.bio.MRNA
,,mRNA.42991,915,2027417,,,,2021332,2027416,1000026,,5025024,2000009,1002697,org.intermine.model.bio.MRNA
,,mRNA.43371,1116,2027423,,,,2021332,2027422,1000026,,5025026,2000009,1020215,org.intermine.model.bio.MRNA
,,mRNA.43374,483,2027429,,,,2021332,2027428,1000026,,5025028,2000009,1027471,org.intermine.model.bio.MRNA
,,mRNA.43391,4893,2027435,,,,2021332,2027434,1000026,,5025030,2000009,1013538,org.intermine.model.bio.MRNA
,,mRNA.43402,1926,2027441,,,,2021332,2027440,1000026,,5025032,2000009,1001254,org.intermine.model.bio.MRNA
,,mRNA.45689,765,2027447,,,,2021332,2027446,1000026,,5025034,2000009,1017078,org.intermine.model.bio.MRNA
,,mRNA.45692,3942,2027453,,,,2021332,2027452,1000026,,5025036,2000009,1028102,org.intermine.model.bio.MRNA
,,mRNA.45724,3846,2027459,,,,2021332,2027458,1000026,,5025038,2000009,1029773,org.intermine.model.bio.MRNA
,,mRNA.45745,1080,2027469,,,,2021332,2027468,1000026,,5025040,2000009,1019559,org.intermine.model.bio.MRNA
,,mRNA.45759,378,2027487,,,,2021332,2027486,1000026,,5025042,2000009,1003705,org.intermine.model.bio.MRNA
,,mRNA.45795,2559,2027493,,,,2021332,2027492,1000026,,5025044,2000009,1027591,org.intermine.model.bio.MRNA
,,mRNA.45802,366,2027499,,,,2021332,2027498,1000026,,5025046,2000009,1026878,org.intermine.model.bio.MRNA
,,mRNA.45856,4581,2027507,,,,2021332,2027506,1000026,,5025048,2000009,1031699,org.intermine.model.bio.MRNA
,,mRNA.45909,1719,2027513,,,,2021332,2027512,1000026,,5025050,2000009,1010619,org.intermine.model.bio.MRNA
,,mRNA.45932,2835,2027521,,,,2021332,2027520,1000026,,5025052,2000009,1016266,org.intermine.model.bio.MRNA
,,mRNA.45937,1062,2027529,,,,2021332,2027528,1000026,,5025054,2000009,1024599,org.intermine.model.bio.MRNA
,,mRNA.45988,273,2027535,,,,2021332,2027534,1000026,,5025056,2000009,1013777,org.intermine.model.bio.MRNA
,,mRNA.46035,456,2027541,,,,2021332,2027540,1000026,,5025058,2000009,1025548,org.intermine.model.bio.MRNA
,,mRNA.46101,549,2027548,,,,2021332,2027547,1000026,,5025060,2000009,2027545,org.intermine.model.bio.MRNA
,,mRNA.45657,1995,2027554,,,,2021332,2027553,1000026,,5025062,2000009,1009065,org.intermine.model.bio.MRNA
,,mRNA.45024,315,2027570,,,,2021332,2027569,1000026,,5025064,2000009,1000126,org.intermine.model.bio.MRNA
,,mRNA.45028,1920,2027578,,,,2021332,2027577,1000026,,5025066,2000009,1011497,org.intermine.model.bio.MRNA
,,mRNA.45043,4437,2027584,,,,2021332,2027583,1000026,,5025068,2000009,1026591,org.intermine.model.bio.MRNA
,,mRNA.45062,333,2027590,,,,2021332,2027589,1000026,,5025070,2000009,1008954,org.intermine.model.bio.MRNA
,,mRNA.45071,951,2027598,,,,2021332,2027597,1000026,,5025072,2000009,1030034,org.intermine.model.bio.MRNA
,,mRNA.45095,2226,2027604,,,,2021332,2027603,1000026,,5025074,2000009,1014582,org.intermine.model.bio.MRNA
,,mRNA.45098,2394,2027610,,,,2021332,2027609,1000026,,5025076,2000009,1027202,org.intermine.model.bio.MRNA
,,mRNA.45108,1023,2027616,,,,2021332,2027615,1000026,,5025078,2000009,1027327,org.intermine.model.bio.MRNA
,,mRNA.45169,1908,2027622,,,,2021332,2027621,1000026,,5025080,2000009,1016795,org.intermine.model.bio.MRNA
,,mRNA.45199,972,2027628,,,,2021332,2027627,1000026,,5025082,2000009,1010160,org.intermine.model.bio.MRNA
,,mRNA.45219,3273,2027638,,,,2021332,2027637,1000026,,5025084,2000009,1016920,org.intermine.model.bio.MRNA
,,mRNA.45225,4005,2027644,,,,2021332,2027643,1000026,,5025086,2000009,1026105,org.intermine.model.bio.MRNA
,,mRNA.45275,1035,2027650,,,,2021332,2027649,1000026,,5025088,2000009,1006233,org.intermine.model.bio.MRNA
,,mRNA.45292,981,2027658,,,,2021332,2027657,1000026,,5025090,2000009,1013895,org.intermine.model.bio.MRNA
,,mRNA.45295,363,2027664,,,,2021332,2027663,1000026,,5025092,2000009,1005860,org.intermine.model.bio.MRNA
,,mRNA.45336,9672,2027670,,,,2021332,2027669,1000026,,5025094,2000009,1021446,org.intermine.model.bio.MRNA
,,mRNA.45368,1131,2027682,,,,2021332,2027681,1000026,,5025096,2000009,1002680,org.intermine.model.bio.MRNA
,,mRNA.45397,327,2027688,,,,2021332,2027687,1000026,,5025098,2000009,1013296,org.intermine.model.bio.MRNA
,,mRNA.45416,204,2027696,,,,2021332,2027695,1000026,,5025100,2000009,1007686,org.intermine.model.bio.MRNA
,,mRNA.45522,750,2027704,,,,2021332,2027703,1000026,,5025102,2000009,1011733,org.intermine.model.bio.MRNA
,,mRNA.45557,549,2027714,,,,2021332,2027713,1000026,,5025104,2000009,1011864,org.intermine.model.bio.MRNA
,,mRNA.42608,579,2027720,,,,2021332,2027719,1000026,,5025106,2000009,1013423,org.intermine.model.bio.MRNA
,,mRNA.43405,3573,2027730,,,,2021332,2027729,1000026,,5025108,2000009,1002300,org.intermine.model.bio.MRNA
,,mRNA.43408,1569,2027736,,,,2021332,2027735,1000026,,5025110,2000009,1028377,org.intermine.model.bio.MRNA
,,mRNA.43769,2979,2027742,,,,2021332,2027741,1000026,,5025112,2000009,1020093,org.intermine.model.bio.MRNA
,,mRNA.43795,366,2027751,,,,2021332,2027750,1000026,,5025114,2000009,2027748,org.intermine.model.bio.MRNA
,,mRNA.43875,3156,2027763,,,,2021332,2027762,1000026,,5025116,2000009,1024239,org.intermine.model.bio.MRNA
,,mRNA.43916,8103,2027773,,,,2021332,2027772,1000026,,5025118,2000009,1023196,org.intermine.model.bio.MRNA
,,mRNA.44049,603,2027783,,,,2021332,2027782,1000026,,5025120,2000009,1009799,org.intermine.model.bio.MRNA
,,mRNA.44077,816,2027791,,,,2021332,2027790,1000026,,5025122,2000009,1013900,org.intermine.model.bio.MRNA
,,mRNA.44087,555,2027797,,,,2021332,2027796,1000026,,5025124,2000009,1000140,org.intermine.model.bio.MRNA
,,mRNA.44109,270,2027803,,,,2021332,2027802,1000026,,5025126,2000009,1002145,org.intermine.model.bio.MRNA
,,mRNA.44113,5769,2027809,,,,2021332,2027808,1000026,,5025128,2000009,1003840,org.intermine.model.bio.MRNA
,,mRNA.44201,747,2027819,,,,2021332,2027818,1000026,,5025130,2000009,1000502,org.intermine.model.bio.MRNA
,,mRNA.44465,2646,2027827,,,,2021332,2027826,1000026,,5025132,2000009,1001862,org.intermine.model.bio.MRNA
,,mRNA.44502,1818,2027833,,,,2021332,2027832,1000026,,5025134,2000009,1011347,org.intermine.model.bio.MRNA
,,mRNA.44766,2688,2027839,,,,2021332,2027838,1000026,,5025136,2000009,1017990,org.intermine.model.bio.MRNA
,,mRNA.44264,705,2027851,,,,2021332,2027850,1000026,,5025138,2000009,1024491,org.intermine.model.bio.MRNA
,,mRNA.44782,1017,2027867,,,,2021332,2027866,1000026,,5025140,2000009,1015485,org.intermine.model.bio.MRNA
,,mRNA.44310,552,2027873,,,,2021332,2027872,1000026,,5025142,2000009,1012921,org.intermine.model.bio.MRNA
,,mRNA.44556,1590,2027881,,,,2021332,2027880,1000026,,5025144,2000009,1004423,org.intermine.model.bio.MRNA
,,mRNA.44572,396,2027889,,,,2021332,2027888,1000026,,5025146,2000009,1008680,org.intermine.model.bio.MRNA
,,mRNA.44584,3075,2027897,,,,2021332,2027896,1000026,,5025148,2000009,1020204,org.intermine.model.bio.MRNA
,,mRNA.44593,588,2027903,,,,2021332,2027902,1000026,,5025150,2000009,1013658,org.intermine.model.bio.MRNA
,,mRNA.44823,714,2027909,,,,2021332,2027908,1000026,,5025152,2000009,1008230,org.intermine.model.bio.MRNA
,,mRNA.44862,5178,2027919,,,,2021332,2027918,1000026,,5025154,2000009,1007844,org.intermine.model.bio.MRNA
,,mRNA.44360,1776,2027927,,,,2021332,2027926,1000026,,5025156,2000009,1009651,org.intermine.model.bio.MRNA
,,mRNA.44369,2460,2027935,,,,2021332,2027934,1000026,,5025158,2000009,1021451,org.intermine.model.bio.MRNA
,,mRNA.44903,495,2027943,,,,2021332,2027942,1000026,,5025160,2000009,1014686,org.intermine.model.bio.MRNA
,,mRNA.44390,684,2027949,,,,2021332,2027948,1000026,,5025162,2000009,1011613,org.intermine.model.bio.MRNA
,,mRNA.44647,3090,2027961,,,,2021332,2027960,1000026,,5025164,2000009,1020619,org.intermine.model.bio.MRNA
,,mRNA.44666,2148,2027979,,,,2021332,2027978,1000026,,5025166,2000009,1021804,org.intermine.model.bio.MRNA
,,mRNA.44679,1023,2027987,,,,2021332,2027986,1000026,,5025168,2000009,1004307,org.intermine.model.bio.MRNA
,,mRNA.44919,270,2027993,,,,2021332,2027992,1000026,,5025170,2000009,1025687,org.intermine.model.bio.MRNA
,,mRNA.44428,4677,2027999,,,,2021332,2027998,1000026,,5025172,2000009,1022415,org.intermine.model.bio.MRNA
,,mRNA.44693,1503,2028007,,,,2021332,2028006,1000026,,5025174,2000009,1014027,org.intermine.model.bio.MRNA
,,mRNA.44969,4125,2028013,,,,2021332,2028012,1000026,,5025176,2000009,1017338,org.intermine.model.bio.MRNA
,,mRNA.44987,7176,2028021,,,,2021332,2028020,1000026,,5025178,2000009,1012575,org.intermine.model.bio.MRNA
,,mRNA.44996,2154,2028027,,,,2021332,2028026,1000026,,5025180,2000009,1023578,org.intermine.model.bio.MRNA
,,mRNA.43046,1563,2028033,,,,2021332,2028032,1000026,,5025182,2000009,1027813,org.intermine.model.bio.MRNA
,,mRNA.43480,885,2028039,,,,2021332,2028038,1000026,,5025184,2000009,1029159,org.intermine.model.bio.MRNA
,,mRNA.43490,1221,2028049,,,,2021332,2028048,1000026,,5025186,2000009,1004543,org.intermine.model.bio.MRNA
,,mRNA.43508,5346,2028055,,,,2021332,2028054,1000026,,5025188,2000009,1004794,org.intermine.model.bio.MRNA
,,mRNA.42345,1020,2028061,,,,2021332,2028060,1000026,,5025190,2000009,1029522,org.intermine.model.bio.MRNA
,,mRNA.42765,1701,2028069,,,,2021332,2028068,1000026,,5025192,2000009,1027214,org.intermine.model.bio.MRNA
,,mRNA.43141,9081,2028077,,,,2021332,2028076,1000026,,5025194,2000009,1022424,org.intermine.model.bio.MRNA
,,mRNA.43144,276,2028084,,,,2021332,2028083,1000026,,5025196,2000009,2028081,org.intermine.model.bio.MRNA
,,mRNA.43154,444,2028094,,,,2021332,2028093,1000026,,5025198,2000009,1019702,org.intermine.model.bio.MRNA
,,mRNA.43175,8076,2028106,,,,2021332,2028105,1000026,,5025200,2000009,1011747,org.intermine.model.bio.MRNA
,,mRNA.43549,3447,2028114,,,,2021332,2028113,1000026,,5025202,2000009,1010308,org.intermine.model.bio.MRNA
,,mRNA.43179,2517,2028120,,,,2021332,2028119,1000026,,5025204,2000009,1022940,org.intermine.model.bio.MRNA
,,mRNA.43197,2916,2028126,,,,2021332,2028125,1000026,,5025206,2000009,1019296,org.intermine.model.bio.MRNA
,,mRNA.43589,2436,2028134,,,,2021332,2028133,1000026,,5025208,2000009,1012365,org.intermine.model.bio.MRNA
,,mRNA.42432,1203,2028140,,,,2021332,2028139,1000026,,5025210,2000009,1015229,org.intermine.model.bio.MRNA
,,mRNA.42846,519,2028166,,,,2021332,2028165,1000026,,5025212,2000009,1018523,org.intermine.model.bio.MRNA
,,mRNA.42855,1917,2028184,,,,2021332,2028183,1000026,,5025214,2000009,1029678,org.intermine.model.bio.MRNA
,,mRNA.43636,7062,2028196,,,,2021332,2028195,1000026,,5025216,2000009,1012684,org.intermine.model.bio.MRNA
,,mRNA.43654,1302,2028210,,,,2021332,2028209,1000026,,5025218,2000009,1030862,org.intermine.model.bio.MRNA
,,mRNA.42460,450,2028216,,,,2021332,2028215,1000026,,5025220,2000009,1027995,org.intermine.model.bio.MRNA
,,mRNA.42500,1959,2028226,,,,2021332,2028225,1000026,,5025222,2000009,1014599,org.intermine.model.bio.MRNA
,,mRNA.42888,1656,2028260,,,,2021332,2028259,1000026,,5025224,2000009,1028499,org.intermine.model.bio.MRNA
,,mRNA.43700,4185,2028266,,,,2021332,2028265,1000026,,5025226,2000009,1018381,org.intermine.model.bio.MRNA
,,mRNA.43708,969,2028276,,,,2021332,2028275,1000026,,5025228,2000009,1005581,org.intermine.model.bio.MRNA
,,mRNA.42534,4356,2028284,,,,2021332,2028283,1000026,,5025230,2000009,1019859,org.intermine.model.bio.MRNA
,,mRNA.42550,336,2028290,,,,2021332,2028289,1000026,,5025232,2000009,1023336,org.intermine.model.bio.MRNA
,,mRNA.50512,7722,2028300,,,,2028295,2028299,1000026,,5025234,2000009,2028297,org.intermine.model.bio.MRNA
,,mRNA.50902,708,2028307,,,,2028295,2028306,1000026,,5025236,2000009,2028304,org.intermine.model.bio.MRNA
,,mRNA.50943,1116,2028314,,,,2028295,2028313,1000026,,5025238,2000009,2028311,org.intermine.model.bio.MRNA
,,mRNA.51982,1575,2028335,,,,2028295,2028334,1000026,,5025240,2000009,2028332,org.intermine.model.bio.MRNA
,,mRNA.52249,1020,2028342,,,,2028295,2028341,1000026,,5025242,2000009,2028339,org.intermine.model.bio.MRNA
,,mRNA.52972,4056,2028363,,,,2028295,2028362,1000026,,5025244,2000009,2028360,org.intermine.model.bio.MRNA
,,mRNA.52518,798,2028372,,,,2028295,2028371,1000026,,5025246,2000009,2028369,org.intermine.model.bio.MRNA
,,mRNA.50109,9408,2028389,,,,2028295,2028388,1000026,,5025248,2000009,2028386,org.intermine.model.bio.MRNA
