intermine_start,intermine_end,strand,id,featureid,locatedonid,class
735437,736996,-1,2029827,2029828,2028295,org.intermine.model.bio.Location
896226,897420,1,2029829,2029830,2028295,org.intermine.model.bio.Location
896226,897420,1,2029832,2029833,2028295,org.intermine.model.bio.Location
896226,896294,1,2029834,2029835,2028295,org.intermine.model.bio.Location
896443,897420,1,2029836,2029837,2028295,org.intermine.model.bio.Location
901769,902026,1,2029838,2029839,2028295,org.intermine.model.bio.Location
901769,902026,1,2029841,2029842,2028295,org.intermine.model.bio.Location
901769,902026,1,2029843,2029844,2028295,org.intermine.model.bio.Location
904346,905775,1,2029845,2029846,2028295,org.intermine.model.bio.Location
904346,905775,1,2029848,2029849,2028295,org.intermine.model.bio.Location
904346,904366,1,2029850,2029851,2028295,org.intermine.model.bio.Location
904837,905775,1,2029852,2029853,2028295,org.intermine.model.bio.Location
916352,923648,-1,2029854,2029855,2028295,org.intermine.model.bio.Location
916352,923648,1,2029857,2029858,2028295,org.intermine.model.bio.Location
916352,917581,-1,2029859,2029860,2028295,org.intermine.model.bio.Location
918279,923648,-1,2029861,2029862,2028295,org.intermine.model.bio.Location
939944,940511,-1,2029863,2029864,2028295,org.intermine.model.bio.Location
939944,940511,1,2029866,2029867,2028295,org.intermine.model.bio.Location
939944,940105,-1,2029868,2029869,2028295,org.intermine.model.bio.Location
940167,940511,-1,2029870,2029871,2028295,org.intermine.model.bio.Location
750048,751736,-1,2029872,2029873,2028295,org.intermine.model.bio.Location
750048,751736,1,2029875,2029876,2028295,org.intermine.model.bio.Location
750048,751736,-1,2029877,2029878,2028295,org.intermine.model.bio.Location
833803,834686,1,2029879,2029880,2028295,org.intermine.model.bio.Location
833803,834686,1,2029882,2029883,2028295,org.intermine.model.bio.Location
833803,833994,1,2029884,2029885,2028295,org.intermine.model.bio.Location
834120,834686,1,2029886,2029887,2028295,org.intermine.model.bio.Location
847487,849117,1,2029888,2029889,2028295,org.intermine.model.bio.Location
847487,849117,1,2029891,2029892,2028295,org.intermine.model.bio.Location
847487,847563,1,2029893,2029894,2028295,org.intermine.model.bio.Location
848271,849117,1,2029895,2029896,2028295,org.intermine.model.bio.Location
719986,720183,-1,2029897,2029898,2028295,org.intermine.model.bio.Location
719986,720183,1,2029900,2029901,2028295,org.intermine.model.bio.Location
719986,720183,-1,2029902,2029903,2028295,org.intermine.model.bio.Location
767149,767940,-1,2029904,2029905,2028295,org.intermine.model.bio.Location
767149,767940,1,2029907,2029908,2028295,org.intermine.model.bio.Location
767149,767304,-1,2029909,2029910,2028295,org.intermine.model.bio.Location
767387,767411,-1,2029911,2029912,2028295,org.intermine.model.bio.Location
767553,767611,-1,2029913,2029914,2028295,org.intermine.model.bio.Location
767647,767764,-1,2029915,2029916,2028295,org.intermine.model.bio.Location
767885,767940,-1,2029917,2029918,2028295,org.intermine.model.bio.Location
858455,859069,-1,2029919,2029920,2028295,org.intermine.model.bio.Location
858455,859069,1,2029922,2029923,2028295,org.intermine.model.bio.Location
858455,858608,-1,2029924,2029925,2028295,org.intermine.model.bio.Location
859050,859069,-1,2029926,2029927,2028295,org.intermine.model.bio.Location
81291,84165,-1,2029928,2029929,2028295,org.intermine.model.bio.Location
81291,84165,1,2029931,2029932,2028295,org.intermine.model.bio.Location
81291,83900,-1,2029933,2029934,2028295,org.intermine.model.bio.Location
84073,84165,-1,2029935,2029936,2028295,org.intermine.model.bio.Location
91318,98838,-1,2029937,2029938,2028295,org.intermine.model.bio.Location
91318,98838,1,2029940,2029941,2028295,org.intermine.model.bio.Location
91318,98532,-1,2029942,2029943,2028295,org.intermine.model.bio.Location
98728,98838,-1,2029944,2029945,2028295,org.intermine.model.bio.Location
160514,161242,1,2029946,2029947,2028295,org.intermine.model.bio.Location
160514,161242,1,2029949,2029950,2028295,org.intermine.model.bio.Location
160514,161242,1,2029951,2029952,2028295,org.intermine.model.bio.Location
200482,204027,-1,2029953,2029954,2028295,org.intermine.model.bio.Location
200482,204027,1,2029956,2029957,2028295,org.intermine.model.bio.Location
200482,204027,-1,2029958,2029959,2028295,org.intermine.model.bio.Location
69088,69771,1,2029960,2029961,2028295,org.intermine.model.bio.Location
69088,69771,1,2029963,2029964,2028295,org.intermine.model.bio.Location
69088,69156,1,2029965,2029966,2028295,org.intermine.model.bio.Location
69370,69771,1,2029967,2029968,2028295,org.intermine.model.bio.Location
162193,163253,-1,2029969,2029970,2028295,org.intermine.model.bio.Location
162193,163253,1,2029972,2029973,2028295,org.intermine.model.bio.Location
162193,162374,-1,2029974,2029975,2028295,org.intermine.model.bio.Location
162697,162786,-1,2029976,2029977,2028295,org.intermine.model.bio.Location
163223,163253,-1,2029978,2029979,2028295,org.intermine.model.bio.Location
546482,555294,-1,2029980,2029981,2028295,org.intermine.model.bio.Location
546482,555294,1,2029983,2029984,2028295,org.intermine.model.bio.Location
546482,546784,-1,2029985,2029986,2028295,org.intermine.model.bio.Location
546928,547043,-1,2029987,2029988,2028295,org.intermine.model.bio.Location
547175,547307,-1,2029989,2029990,2028295,org.intermine.model.bio.Location
547638,547757,-1,2029991,2029992,2028295,org.intermine.model.bio.Location
547846,547890,-1,2029993,2029994,2028295,org.intermine.model.bio.Location
548039,548216,-1,2029995,2029996,2028295,org.intermine.model.bio.Location
548369,548431,-1,2029997,2029998,2028295,org.intermine.model.bio.Location
548583,548708,-1,2029999,2030000,2028295,org.intermine.model.bio.Location
548861,549258,-1,2030001,2030002,2028295,org.intermine.model.bio.Location
549432,553685,-1,2030003,2030004,2028295,org.intermine.model.bio.Location
553873,555294,-1,2030005,2030006,2028295,org.intermine.model.bio.Location
575155,576054,-1,2030007,2030008,2028295,org.intermine.model.bio.Location
575155,576054,1,2030010,2030011,2028295,org.intermine.model.bio.Location
575155,575704,-1,2030012,2030013,2028295,org.intermine.model.bio.Location
575966,576054,-1,2030014,2030015,2028295,org.intermine.model.bio.Location
664984,669841,-1,2030016,2030017,2028295,org.intermine.model.bio.Location
664984,669841,1,2030019,2030020,2028295,org.intermine.model.bio.Location
664984,668478,-1,2030021,2030022,2028295,org.intermine.model.bio.Location
669030,669047,-1,2030023,2030024,2028295,org.intermine.model.bio.Location
669221,669841,-1,2030025,2030026,2028295,org.intermine.model.bio.Location
643106,644317,-1,2030027,2030028,2028295,org.intermine.model.bio.Location
643106,644317,1,2030030,2030031,2028295,org.intermine.model.bio.Location
643106,644317,-1,2030032,2030033,2028295,org.intermine.model.bio.Location
675430,677598,1,2030034,2030035,2028295,org.intermine.model.bio.Location
675430,677598,1,2030037,2030038,2028295,org.intermine.model.bio.Location
675430,677598,1,2030039,2030040,2028295,org.intermine.model.bio.Location
655997,656323,-1,2030041,2030042,2028295,org.intermine.model.bio.Location
655997,656323,1,2030044,2030045,2028295,org.intermine.model.bio.Location
655997,656323,-1,2030046,2030047,2028295,org.intermine.model.bio.Location
686484,688544,1,2030048,2030049,2028295,org.intermine.model.bio.Location
686484,688544,1,2030051,2030052,2028295,org.intermine.model.bio.Location
686484,688544,1,2030053,2030054,2028295,org.intermine.model.bio.Location
360828,368354,1,2030055,2030056,2028295,org.intermine.model.bio.Location
360828,368354,1,2030058,2030059,2028295,org.intermine.model.bio.Location
360828,368354,1,2030060,2030061,2028295,org.intermine.model.bio.Location
467847,468476,1,2030062,2030063,2028295,org.intermine.model.bio.Location
467847,468476,1,2030065,2030066,2028295,org.intermine.model.bio.Location
467847,468476,1,2030067,2030068,2028295,org.intermine.model.bio.Location
427490,431530,1,2030069,2030070,2028295,org.intermine.model.bio.Location
427490,431530,1,2030072,2030073,2028295,org.intermine.model.bio.Location
427490,431530,1,2030074,2030075,2028295,org.intermine.model.bio.Location
477432,479108,-1,2030076,2030077,2028295,org.intermine.model.bio.Location
477432,479108,1,2030079,2030080,2028295,org.intermine.model.bio.Location
477432,478704,-1,2030081,2030082,2028295,org.intermine.model.bio.Location
479089,479108,-1,2030083,2030084,2028295,org.intermine.model.bio.Location
436050,436994,1,2030085,2030086,2028295,org.intermine.model.bio.Location
436050,436994,1,2030088,2030089,2028295,org.intermine.model.bio.Location
436050,436994,1,2030090,2030091,2028295,org.intermine.model.bio.Location
483436,488970,1,2030092,2030093,2028295,org.intermine.model.bio.Location
483436,488970,1,2030095,2030096,2028295,org.intermine.model.bio.Location
483436,488970,1,2030097,2030098,2028295,org.intermine.model.bio.Location
404281,406355,-1,2030099,1021824,2028295,org.intermine.model.bio.Location
404281,406355,1,2030101,2030102,2028295,org.intermine.model.bio.Location
404281,405380,-1,2030103,2030104,2028295,org.intermine.model.bio.Location
406082,406355,-1,2030105,2030106,2028295,org.intermine.model.bio.Location
873129,873317,1,2030107,2030108,2028295,org.intermine.model.bio.Location
873129,873317,1,2030110,2030111,2028295,org.intermine.model.bio.Location
873129,873317,1,2030112,2030113,2028295,org.intermine.model.bio.Location
874963,875163,1,2030114,2030115,2028295,org.intermine.model.bio.Location
874963,875163,1,2030117,2030118,2028295,org.intermine.model.bio.Location
874963,875163,1,2030119,2030120,2028295,org.intermine.model.bio.Location
934006,936779,1,2030121,2030122,2028295,org.intermine.model.bio.Location
934006,936779,1,2030124,2030125,2028295,org.intermine.model.bio.Location
934006,934127,1,2030126,2030127,2028295,org.intermine.model.bio.Location
934179,934242,1,2030128,2030129,2028295,org.intermine.model.bio.Location
934453,934515,1,2030130,2030131,2028295,org.intermine.model.bio.Location
934580,934642,1,2030132,2030133,2028295,org.intermine.model.bio.Location
934696,934760,1,2030134,2030135,2028295,org.intermine.model.bio.Location
934781,936560,1,2030136,2030137,2028295,org.intermine.model.bio.Location
936597,936779,1,2030138,2030139,2028295,org.intermine.model.bio.Location
743288,749364,-1,2030140,2030141,2028295,org.intermine.model.bio.Location
743288,749364,1,2030143,2030144,2028295,org.intermine.model.bio.Location
743288,745697,-1,2030145,2030146,2028295,org.intermine.model.bio.Location
747590,747815,-1,2030147,2030148,2028295,org.intermine.model.bio.Location
747979,748030,-1,2030149,2030150,2028295,org.intermine.model.bio.Location
748305,748742,-1,2030151,2030152,2028295,org.intermine.model.bio.Location
749041,749364,-1,2030153,2030154,2028295,org.intermine.model.bio.Location
786868,787725,-1,2030155,2030156,2028295,org.intermine.model.bio.Location
786868,787725,1,2030158,2030159,2028295,org.intermine.model.bio.Location
786868,787725,-1,2030160,2030161,2028295,org.intermine.model.bio.Location
763490,764950,-1,2030162,2030163,2028295,org.intermine.model.bio.Location
763490,764950,1,2030165,2030166,2028295,org.intermine.model.bio.Location
763490,764950,-1,2030167,2030168,2028295,org.intermine.model.bio.Location
720436,722660,1,2030169,1000556,2028295,org.intermine.model.bio.Location
720436,722660,1,2030171,2030172,2028295,org.intermine.model.bio.Location
720436,721653,1,2030173,2030174,2028295,org.intermine.model.bio.Location
721894,721993,1,2030175,2030176,2028295,org.intermine.model.bio.Location
722143,722261,1,2030177,2030178,2028295,org.intermine.model.bio.Location
722394,722471,1,2030179,2030180,2028295,org.intermine.model.bio.Location
722601,722660,1,2030181,2030182,2028295,org.intermine.model.bio.Location
860353,861502,1,2030183,2030184,2028295,org.intermine.model.bio.Location
860353,861502,1,2030186,2030187,2028295,org.intermine.model.bio.Location
860353,860409,1,2030188,2030189,2028295,org.intermine.model.bio.Location
860648,861502,1,2030190,2030191,2028295,org.intermine.model.bio.Location
129342,133563,-1,2030192,2030193,2028295,org.intermine.model.bio.Location
129342,133563,1,2030195,2030196,2028295,org.intermine.model.bio.Location
129342,129521,-1,2030197,2030198,2028295,org.intermine.model.bio.Location
129605,129690,-1,2030199,2030200,2028295,org.intermine.model.bio.Location
129768,133563,-1,2030201,2030202,2028295,org.intermine.model.bio.Location
235237,238816,1,2030203,2030204,2028295,org.intermine.model.bio.Location
235237,238816,1,2030206,2030207,2028295,org.intermine.model.bio.Location
235237,235257,1,2030208,2030209,2028295,org.intermine.model.bio.Location
235535,238219,1,2030210,2030211,2028295,org.intermine.model.bio.Location
238482,238605,1,2030212,2030213,2028295,org.intermine.model.bio.Location
238737,238816,1,2030214,2030215,2028295,org.intermine.model.bio.Location
245292,246699,1,2030216,2030217,2028295,org.intermine.model.bio.Location
245292,246699,1,2030219,2030220,2028295,org.intermine.model.bio.Location
245292,245734,1,2030221,2030222,2028295,org.intermine.model.bio.Location
246057,246135,1,2030223,2030224,2028295,org.intermine.model.bio.Location
246251,246335,1,2030225,2030226,2028295,org.intermine.model.bio.Location
246491,246699,1,2030227,2030228,2028295,org.intermine.model.bio.Location
337558,342966,1,2030229,2030230,2028295,org.intermine.model.bio.Location
337558,342966,1,2030232,2030233,2028295,org.intermine.model.bio.Location
337558,342966,1,2030234,2030235,2028295,org.intermine.model.bio.Location
317596,321163,-1,2030236,2030237,2028295,org.intermine.model.bio.Location
317596,321163,1,2030239,2030240,2028295,org.intermine.model.bio.Location
317596,319880,-1,2030241,2030242,2028295,org.intermine.model.bio.Location
320016,320171,-1,2030243,2030244,2028295,org.intermine.model.bio.Location
320241,321083,-1,2030245,2030246,2028295,org.intermine.model.bio.Location
321157,321163,-1,2030247,2030248,2028295,org.intermine.model.bio.Location
290168,292703,-1,2030249,2030250,2028295,org.intermine.model.bio.Location
290168,292703,1,2030252,2030253,2028295,org.intermine.model.bio.Location
290168,290349,-1,2030254,2030255,2028295,org.intermine.model.bio.Location
290445,291541,-1,2030256,2030257,2028295,org.intermine.model.bio.Location
291685,292187,-1,2030258,2030259,2028295,org.intermine.model.bio.Location
292345,292403,-1,2030260,2030261,2028295,org.intermine.model.bio.Location
292526,292703,-1,2030262,2030263,2028295,org.intermine.model.bio.Location
33030,34259,-1,2030264,2030265,2028295,org.intermine.model.bio.Location
33030,34259,1,2030267,2030268,2028295,org.intermine.model.bio.Location
33030,33965,-1,2030269,2030270,2028295,org.intermine.model.bio.Location
34191,34259,-1,2030271,2030272,2028295,org.intermine.model.bio.Location
135523,137139,1,2030273,2030274,2028295,org.intermine.model.bio.Location
135523,137139,1,2030276,2030277,2028295,org.intermine.model.bio.Location
135523,137139,1,2030278,2030279,2028295,org.intermine.model.bio.Location
139955,141192,1,2030280,2030281,2028295,org.intermine.model.bio.Location
139955,141192,1,2030283,2030284,2028295,org.intermine.model.bio.Location
139955,140153,1,2030285,2030286,2028295,org.intermine.model.bio.Location
140297,140344,1,2030287,2030288,2028295,org.intermine.model.bio.Location
140534,140595,1,2030289,2030290,2028295,org.intermine.model.bio.Location
