secondaryidentifier,symbol,primaryidentifier,length,id,name,scoretype,score,chromosomeid,geneid,chromosomelocationid,organismid,sequenceid,sequenceontologytermid,class
,,exon.34970,87,2018300,,,,2014270,2018287,2018299,1000026,5011054,2000012,org.intermine.model.bio.Exon
,,exon.34965,2807,2018302,,,,2014270,2018287,2018301,1000026,5011055,2000012,org.intermine.model.bio.Exon
,,exon.35275,1291,2018309,,,,2014270,2018304,2018308,1000026,5011057,2000012,org.intermine.model.bio.Exon
,,exon.35274,58,2018311,,,,2014270,2018304,2018310,1000026,5011058,2000012,org.intermine.model.bio.Exon
,,exon.35276,13,2018313,,,,2014270,2018304,2018312,1000026,5011059,2000012,org.intermine.model.bio.Exon
,,exon.34774,74,2018320,,,,2014270,2018315,2018319,1000026,5011061,2000012,org.intermine.model.bio.Exon
,,exon.34772,83,2018322,,,,2014270,2018315,2018321,1000026,5011062,2000012,org.intermine.model.bio.Exon
,,exon.34775,79,2018324,,,,2014270,2018315,2018323,1000026,5011063,2000012,org.intermine.model.bio.Exon
,,exon.34773,3397,2018326,,,,2014270,2018315,2018325,1000026,5011064,2000012,org.intermine.model.bio.Exon
,,exon.35141,275,2018333,,,,2014270,2018328,2018332,1000026,5011066,2000012,org.intermine.model.bio.Exon
,,exon.35140,1555,2018335,,,,2014270,2018328,2018334,1000026,5011067,2000012,org.intermine.model.bio.Exon
,,exon.35400,1922,2018342,,,,2014270,2018337,2018341,1000026,5011069,2000012,org.intermine.model.bio.Exon
,,exon.35399,469,2018344,,,,2014270,2018337,2018343,1000026,5011070,2000012,org.intermine.model.bio.Exon
,,exon.35989,245,2018351,,,,2014270,2018346,2018350,1000026,5011072,2000012,org.intermine.model.bio.Exon
,,exon.35987,259,2018353,,,,2014270,2018346,2018352,1000026,5011073,2000012,org.intermine.model.bio.Exon
,,exon.35988,123,2018355,,,,2014270,2018346,2018354,1000026,5011074,2000012,org.intermine.model.bio.Exon
,,exon.37451,1326,2018362,,,,2014270,2018357,2018361,1000026,5011076,2000012,org.intermine.model.bio.Exon
,,exon.37468,3459,2018369,,,,2014270,2018364,2018368,1000026,5011078,2000012,org.intermine.model.bio.Exon
,,exon.37518,909,2018376,,,,2014270,2018371,2018375,1000026,5011080,2000012,org.intermine.model.bio.Exon
,,exon.37525,564,2018383,,,,2014270,2018378,2018382,1000026,5011082,2000012,org.intermine.model.bio.Exon
,,exon.37524,778,2018385,,,,2014270,2018378,2018384,1000026,5011083,2000012,org.intermine.model.bio.Exon
,,exon.37523,1244,2018387,,,,2014270,2018378,2018386,1000026,5011084,2000012,org.intermine.model.bio.Exon
,,exon.37547,1683,2018394,,,,2014270,2018389,2018393,1000026,5011086,2000012,org.intermine.model.bio.Exon
,,exon.37597,435,2018401,,,,2014270,2018396,2018400,1000026,5011088,2000012,org.intermine.model.bio.Exon
,,exon.37598,134,2018403,,,,2014270,2018396,2018402,1000026,5011089,2000012,org.intermine.model.bio.Exon
,,exon.37599,430,2018405,,,,2014270,2018396,2018404,1000026,5011090,2000012,org.intermine.model.bio.Exon
,,exon.37633,1194,2018412,,,,2014270,2018407,2018411,1000026,5011092,2000012,org.intermine.model.bio.Exon
,,exon.37828,543,2018419,,,,2014270,2018414,2018418,1000026,5011094,2000012,org.intermine.model.bio.Exon
,,exon.37827,138,2018421,,,,2014270,2018414,2018420,1000026,5011095,2000012,org.intermine.model.bio.Exon
,,exon.37847,138,2018428,,,,2014270,2018423,2018427,1000026,5011097,2000012,org.intermine.model.bio.Exon
,,exon.37851,60,2018430,,,,2014270,2018423,2018429,1000026,5011098,2000012,org.intermine.model.bio.Exon
,,exon.37848,54,2018432,,,,2014270,2018423,2018431,1000026,5011099,2000012,org.intermine.model.bio.Exon
,,exon.37850,72,2018434,,,,2014270,2018423,2018433,1000026,5011100,2000012,org.intermine.model.bio.Exon
,,exon.37849,531,2018436,,,,2014270,2018423,2018435,1000026,5011101,2000012,org.intermine.model.bio.Exon
,,exon.38210,513,2018443,,,,2014270,2018438,2018442,1000026,5011103,2000012,org.intermine.model.bio.Exon
,,exon.38063,2577,2018450,,,,2014270,2018445,2018449,1000026,5011105,2000012,org.intermine.model.bio.Exon
,,exon.38567,1845,2018457,,,,2014270,2018452,2018456,1000026,5011107,2000012,org.intermine.model.bio.Exon
,,exon.38568,867,2018459,,,,2014270,2018452,2018458,1000026,5011108,2000012,org.intermine.model.bio.Exon
,,exon.38074,657,2018466,,,,2014270,2018461,2018465,1000026,5011110,2000012,org.intermine.model.bio.Exon
,,exon.35570,2401,2018473,,,,2014270,2018468,2018472,1000026,5011112,2000012,org.intermine.model.bio.Exon
,,exon.35569,56,2018475,,,,2014270,2018468,2018474,1000026,5011113,2000012,org.intermine.model.bio.Exon
,,exon.35571,27,2018477,,,,2014270,2018468,2018476,1000026,5011114,2000012,org.intermine.model.bio.Exon
,,exon.36892,542,2018484,,,,2014270,2018479,2018483,1000026,5011116,2000012,org.intermine.model.bio.Exon
,,exon.36891,79,2018486,,,,2014270,2018479,2018485,1000026,5011117,2000012,org.intermine.model.bio.Exon
,,exon.36894,64,2018488,,,,2014270,2018479,2018487,1000026,5011118,2000012,org.intermine.model.bio.Exon
,,exon.36893,95,2018490,,,,2014270,2018479,2018489,1000026,5011119,2000012,org.intermine.model.bio.Exon
,,exon.36898,879,2018497,,,,2014270,2018492,2018496,1000026,5011121,2000012,org.intermine.model.bio.Exon
,,exon.35584,2187,2018504,,,,2014270,2018499,2018503,1000026,5011123,2000012,org.intermine.model.bio.Exon
,,exon.36078,3618,2018511,,,,2014270,2018506,2018510,1000026,5011125,2000012,org.intermine.model.bio.Exon
,,exon.36091,7557,2018518,,,,2014270,2018513,2018517,1000026,5011127,2000012,org.intermine.model.bio.Exon
,,exon.36105,1395,2018525,,,,2014270,2018520,2018524,1000026,5011129,2000012,org.intermine.model.bio.Exon
,,exon.35638,762,2018532,,,,2014270,2018527,2018531,1000026,5011131,2000012,org.intermine.model.bio.Exon
,,exon.36159,358,2018539,,,,2014270,2018534,2018538,1000026,5011133,2000012,org.intermine.model.bio.Exon
,,exon.36158,287,2018541,,,,2014270,2018534,2018540,1000026,5011134,2000012,org.intermine.model.bio.Exon
,,exon.36625,438,2018548,,,,2014270,2018543,2018547,1000026,5011136,2000012,org.intermine.model.bio.Exon
,,exon.37051,180,2018555,,,,2014270,2018550,2018554,1000026,5011138,2000012,org.intermine.model.bio.Exon
,,exon.37052,101,2018557,,,,2014270,2018550,2018556,1000026,5011139,2000012,org.intermine.model.bio.Exon
,,exon.37050,91,2018559,,,,2014270,2018550,2018558,1000026,5011140,2000012,org.intermine.model.bio.Exon
,,exon.36669,1080,2018566,,,,2014270,2018561,2018565,1000026,5011142,2000012,org.intermine.model.bio.Exon
,,exon.35809,1194,2018573,,,,2014270,2018568,2018572,1000026,5011144,2000012,org.intermine.model.bio.Exon
,,exon.35810,69,2018575,,,,2014270,2018568,2018574,1000026,5011145,2000012,org.intermine.model.bio.Exon
,,exon.36278,174,2018582,,,,2014270,2018577,2018581,1000026,5011147,2000012,org.intermine.model.bio.Exon
,,exon.36277,501,2018584,,,,2014270,2018577,2018583,1000026,5011148,2000012,org.intermine.model.bio.Exon
,,exon.35861,1212,2018591,,,,2014270,2018586,2018590,1000026,5011150,2000012,org.intermine.model.bio.Exon
,,exon.36738,89,2018598,,,,2014270,2018593,2018597,1000026,5011152,2000012,org.intermine.model.bio.Exon
,,exon.36739,147,2018600,,,,2014270,2018593,2018599,1000026,5011153,2000012,org.intermine.model.bio.Exon
,,exon.36737,136,2018602,,,,2014270,2018593,2018601,1000026,5011154,2000012,org.intermine.model.bio.Exon
,,exon.37154,589,2018609,,,,2014270,2018604,2018608,1000026,5011156,2000012,org.intermine.model.bio.Exon
,,exon.37152,125,2018611,,,,2014270,2018604,2018610,1000026,5011157,2000012,org.intermine.model.bio.Exon
,,exon.37153,15534,2018613,,,,2014270,2018604,2018612,1000026,5011158,2000012,org.intermine.model.bio.Exon
,,exon.37179,54,2018620,,,,2014270,2018615,2018619,1000026,5011160,2000012,org.intermine.model.bio.Exon
,,exon.37182,145,2018622,,,,2014270,2018615,2018621,1000026,5011161,2000012,org.intermine.model.bio.Exon
,,exon.37180,156,2018624,,,,2014270,2018615,2018623,1000026,5011162,2000012,org.intermine.model.bio.Exon
,,exon.37181,77,2018626,,,,2014270,2018615,2018625,1000026,5011163,2000012,org.intermine.model.bio.Exon
,,exon.37178,120,2018628,,,,2014270,2018615,2018627,1000026,5011164,2000012,org.intermine.model.bio.Exon
,,exon.35909,1290,2018635,,,,2014270,2018630,2018634,1000026,5011166,2000012,org.intermine.model.bio.Exon
,,exon.36389,8019,2018642,,,,2014270,2018637,2018641,1000026,5011168,2000012,org.intermine.model.bio.Exon
,,exon.36802,52,2018649,,,,2014270,2018644,2018648,1000026,5011170,2000012,org.intermine.model.bio.Exon
,,exon.36804,121,2018651,,,,2014270,2018644,2018650,1000026,5011171,2000012,org.intermine.model.bio.Exon
,,exon.36805,114,2018653,,,,2014270,2018644,2018652,1000026,5011172,2000012,org.intermine.model.bio.Exon
,,exon.36797,47,2018655,,,,2014270,2018644,2018654,1000026,5011173,2000012,org.intermine.model.bio.Exon
,,exon.36801,54,2018657,,,,2014270,2018644,2018656,1000026,5011174,2000012,org.intermine.model.bio.Exon
,,exon.36796,88,2018659,,,,2014270,2018644,2018658,1000026,5011175,2000012,org.intermine.model.bio.Exon
,,exon.36795,109,2018661,,,,2014270,2018644,2018660,1000026,5011176,2000012,org.intermine.model.bio.Exon
,,exon.36806,74,2018663,,,,2014270,2018644,2018662,1000026,5011177,2000012,org.intermine.model.bio.Exon
,,exon.36803,143,2018665,,,,2014270,2018644,2018664,1000026,5011178,2000012,org.intermine.model.bio.Exon
,,exon.36800,49,2018667,,,,2014270,2018644,2018666,1000026,5011179,2000012,org.intermine.model.bio.Exon
,,exon.36799,28,2018669,,,,2014270,2018644,2018668,1000026,5011180,2000012,org.intermine.model.bio.Exon
,,exon.36798,63,2018671,,,,2014270,2018644,2018670,1000026,5011181,2000012,org.intermine.model.bio.Exon
,,exon.36814,190,2018678,,,,2014270,2018673,2018677,1000026,5011183,2000012,org.intermine.model.bio.Exon
,,exon.36817,404,2018680,,,,2014270,2018673,2018679,1000026,5011184,2000012,org.intermine.model.bio.Exon
,,exon.36813,264,2018682,,,,2014270,2018673,2018681,1000026,5011185,2000012,org.intermine.model.bio.Exon
,,exon.36815,411,2018684,,,,2014270,2018673,2018683,1000026,5011186,2000012,org.intermine.model.bio.Exon
,,exon.36819,162,2018686,,,,2014270,2018673,2018685,1000026,5011187,2000012,org.intermine.model.bio.Exon
,,exon.36821,105,2018688,,,,2014270,2018673,2018687,1000026,5011188,2000012,org.intermine.model.bio.Exon
,,exon.36820,100,2018690,,,,2014270,2018673,2018689,1000026,5011189,2000012,org.intermine.model.bio.Exon
,,exon.36818,105,2018692,,,,2014270,2018673,2018691,1000026,5011190,2000012,org.intermine.model.bio.Exon
,,exon.36816,1679,2018694,,,,2014270,2018673,2018693,1000026,5011191,2000012,org.intermine.model.bio.Exon
,,exon.39272,2523,2018701,,,,2014270,2018696,2018700,1000026,5011193,2000012,org.intermine.model.bio.Exon
,,exon.38790,72,2018708,,,,2014270,2018703,2018707,1000026,5011195,2000012,org.intermine.model.bio.Exon
,,exon.38798,828,2018715,,,,2014270,2018710,2018714,1000026,5011197,2000012,org.intermine.model.bio.Exon
,,exon.38887,3609,2018722,,,,2014270,2018717,2018721,1000026,5011199,2000012,org.intermine.model.bio.Exon
,,exon.38958,1527,2018729,,,,2014270,2018724,2018728,1000026,5011201,2000012,org.intermine.model.bio.Exon
,,exon.39000,2730,2018736,,,,2014270,2018731,2018735,1000026,5011203,2000012,org.intermine.model.bio.Exon
,,exon.39115,67,2018743,,,,2014270,2018738,2018742,1000026,5011205,2000012,org.intermine.model.bio.Exon
,,exon.39117,31,2018745,,,,2014270,2018738,2018744,1000026,5011206,2000012,org.intermine.model.bio.Exon
,,exon.39114,83,2018747,,,,2014270,2018738,2018746,1000026,5011207,2000012,org.intermine.model.bio.Exon
,,exon.39116,620,2018749,,,,2014270,2018738,2018748,1000026,5011208,2000012,org.intermine.model.bio.Exon
,,exon.39204,22812,2018756,,,,2014270,2018751,2018755,1000026,5011210,2000012,org.intermine.model.bio.Exon
,,exon.39681,72,2018763,,,,2014270,2018758,2018762,1000026,5011212,2000012,org.intermine.model.bio.Exon
,,exon.39680,100,2018765,,,,2014270,2018758,2018764,1000026,5011213,2000012,org.intermine.model.bio.Exon
,,exon.39679,5372,2018767,,,,2014270,2018758,2018766,1000026,5011214,2000012,org.intermine.model.bio.Exon
,,exon.40940,4454,2018774,,,,2014270,2018769,2018773,1000026,5011216,2000012,org.intermine.model.bio.Exon
,,exon.40941,5359,2018776,,,,2014270,2018769,2018775,1000026,5011217,2000012,org.intermine.model.bio.Exon
,,exon.41225,4485,2018783,,,,2014270,2018778,2018782,1000026,5011219,2000012,org.intermine.model.bio.Exon
,,exon.41223,54,2018785,,,,2014270,2018778,2018784,1000026,5011220,2000012,org.intermine.model.bio.Exon
,,exon.41222,90,2018787,,,,2014270,2018778,2018786,1000026,5011221,2000012,org.intermine.model.bio.Exon
,,exon.41224,99,2018789,,,,2014270,2018778,2018788,1000026,5011222,2000012,org.intermine.model.bio.Exon
,,exon.41220,104,2018791,,,,2014270,2018778,2018790,1000026,5011223,2000012,org.intermine.model.bio.Exon
,,exon.41221,547,2018793,,,,2014270,2018778,2018792,1000026,5011224,2000012,org.intermine.model.bio.Exon
,,exon.41246,215,2018800,,,,2014270,2018795,2018799,1000026,5011226,2000012,org.intermine.model.bio.Exon
,,exon.41245,217,2018802,,,,2014270,2018795,2018801,1000026,5011227,2000012,org.intermine.model.bio.Exon
,,exon.41276,632,2018809,,,,2014270,2018804,2018808,1000026,5011229,2000012,org.intermine.model.bio.Exon
,,exon.41275,55,2018811,,,,2014270,2018804,2018810,1000026,5011230,2000012,org.intermine.model.bio.Exon
,,exon.41284,16,2018818,,,,2014270,2018813,2018817,1000026,5011232,2000012,org.intermine.model.bio.Exon
,,exon.41285,7802,2018820,,,,2014270,2018813,2018819,1000026,5011233,2000012,org.intermine.model.bio.Exon
,,exon.41408,3692,2018827,,,,2014270,2018822,2018826,1000026,5011235,2000012,org.intermine.model.bio.Exon
,,exon.41409,1219,2018829,,,,2014270,2018822,2018828,1000026,5011236,2000012,org.intermine.model.bio.Exon
,,exon.41722,71,2018836,,,,2014270,2018831,2018835,1000026,5011238,2000012,org.intermine.model.bio.Exon
,,exon.41723,457,2018838,,,,2014270,2018831,2018837,1000026,5011239,2000012,org.intermine.model.bio.Exon
,,exon.41727,10411,2018845,,,,2014270,2018840,2018844,1000026,5011241,2000012,org.intermine.model.bio.Exon
,,exon.41728,38,2018847,,,,2014270,2018840,2018846,1000026,5011242,2000012,org.intermine.model.bio.Exon
,,exon.41746,1093,2018854,,,,2014270,2018849,2018853,1000026,5011244,2000012,org.intermine.model.bio.Exon
,,exon.41747,848,2018856,,,,2014270,2018849,2018855,1000026,5011245,2000012,org.intermine.model.bio.Exon
,,exon.41783,1116,2018863,,,,2014270,2018858,2018862,1000026,5011247,2000012,org.intermine.model.bio.Exon
,,exon.41809,36,2018870,,,,2014270,2018865,2018869,1000026,5011249,2000012,org.intermine.model.bio.Exon
,,exon.41808,141,2018872,,,,2014270,2018865,2018871,1000026,5011250,2000012,org.intermine.model.bio.Exon
,,exon.41810,96,2018874,,,,2014270,2018865,2018873,1000026,5011251,2000012,org.intermine.model.bio.Exon
,,exon.41811,143,2018876,,,,2014270,2018865,2018875,1000026,5011252,2000012,org.intermine.model.bio.Exon
,,exon.41812,103,2018878,,,,2014270,2018865,2018877,1000026,5011253,2000012,org.intermine.model.bio.Exon
,,exon.42075,2902,2018885,,,,2014270,2018880,2018884,1000026,5011255,2000012,org.intermine.model.bio.Exon
,,exon.42074,419,2018887,,,,2014270,2018880,2018886,1000026,5011256,2000012,org.intermine.model.bio.Exon
,,exon.41533,2484,2018894,,,,2014270,2018889,2018893,1000026,5011258,2000012,org.intermine.model.bio.Exon
,,exon.42115,1113,2018901,,,,2014270,2018896,2018900,1000026,5011260,2000012,org.intermine.model.bio.Exon
,,exon.42165,492,2018908,,,,2014270,2018903,2018907,1000026,5011262,2000012,org.intermine.model.bio.Exon
,,exon.41677,944,2018915,,,,2014270,2018910,2018914,1000026,5011264,2000012,org.intermine.model.bio.Exon
,,exon.41671,49,2018917,,,,2014270,2018910,2018916,1000026,5011265,2000012,org.intermine.model.bio.Exon
,,exon.41678,69,2018919,,,,2014270,2018910,2018918,1000026,5011266,2000012,org.intermine.model.bio.Exon
,,exon.41674,60,2018921,,,,2014270,2018910,2018920,1000026,5011267,2000012,org.intermine.model.bio.Exon
,,exon.41672,60,2018923,,,,2014270,2018910,2018922,1000026,5011268,2000012,org.intermine.model.bio.Exon
,,exon.41675,105,2018925,,,,2014270,2018910,2018924,1000026,5011269,2000012,org.intermine.model.bio.Exon
,,exon.41673,221,2018927,,,,2014270,2018910,2018926,1000026,5011270,2000012,org.intermine.model.bio.Exon
,,exon.41676,178,2018929,,,,2014270,2018910,2018928,1000026,5011271,2000012,org.intermine.model.bio.Exon
,,exon.42224,63,2018936,,,,2014270,2018931,2018935,1000026,5011273,2000012,org.intermine.model.bio.Exon
,,exon.42223,837,2018938,,,,2014270,2018931,2018937,1000026,5011274,2000012,org.intermine.model.bio.Exon
,,exon.40180,1842,2018945,,,,2014270,2018940,2018944,1000026,5011276,2000012,org.intermine.model.bio.Exon
,,exon.39784,56,2018952,,,,2014270,2018947,2018951,1000026,5011278,2000012,org.intermine.model.bio.Exon
,,exon.39782,62,2018954,,,,2014270,2018947,2018953,1000026,5011279,2000012,org.intermine.model.bio.Exon
,,exon.39783,53,2018956,,,,2014270,2018947,2018955,1000026,5011280,2000012,org.intermine.model.bio.Exon
,,exon.39781,945,2018958,,,,2014270,2018947,2018957,1000026,5011281,2000012,org.intermine.model.bio.Exon
,,exon.40259,660,2018965,,,,2014270,2018960,2018964,1000026,5011283,2000012,org.intermine.model.bio.Exon
,,exon.40260,198,2018967,,,,2014270,2018960,2018966,1000026,5011284,2000012,org.intermine.model.bio.Exon
,,exon.40717,419,2018974,,,,2014270,2018969,2018973,1000026,5011286,2000012,org.intermine.model.bio.Exon
,,exon.40723,87,2018976,,,,2014270,2018969,2018975,1000026,5011287,2000012,org.intermine.model.bio.Exon
,,exon.40722,85,2018978,,,,2014270,2018969,2018977,1000026,5011288,2000012,org.intermine.model.bio.Exon
,,exon.40721,302,2018980,,,,2014270,2018969,2018979,1000026,5011289,2000012,org.intermine.model.bio.Exon
,,exon.40720,126,2018982,,,,2014270,2018969,2018981,1000026,5011290,2000012,org.intermine.model.bio.Exon
,,exon.40719,72,2018984,,,,2014270,2018969,2018983,1000026,5011291,2000012,org.intermine.model.bio.Exon
,,exon.40718,634,2018986,,,,2014270,2018969,2018985,1000026,5011292,2000012,org.intermine.model.bio.Exon
,,exon.40307,347,2018992,,,,2014270,1000184,2018991,1000026,5011293,2000012,org.intermine.model.bio.Exon
,,exon.40306,179,2018994,,,,2014270,1000184,2018993,1000026,5011294,2000012,org.intermine.model.bio.Exon
,,exon.40308,140,2018996,,,,2014270,1000184,2018995,1000026,5011295,2000012,org.intermine.model.bio.Exon
,,exon.40329,210,2019003,,,,2014270,2018998,2019002,1000026,5011297,2000012,org.intermine.model.bio.Exon
,,exon.40328,531,2019005,,,,2014270,2018998,2019004,1000026,5011298,2000012,org.intermine.model.bio.Exon
,,exon.39927,202,2019012,,,,2014270,2019007,2019011,1000026,5011300,2000012,org.intermine.model.bio.Exon
,,exon.39926,566,2019014,,,,2014270,2019007,2019013,1000026,5011301,2000012,org.intermine.model.bio.Exon
,,exon.40381,56,2019021,,,,2014270,2019016,2019020,1000026,5011303,2000012,org.intermine.model.bio.Exon
,,exon.40382,104,2019023,,,,2014270,2019016,2019022,1000026,5011304,2000012,org.intermine.model.bio.Exon
,,exon.40384,181,2019025,,,,2014270,2019016,2019024,1000026,5011305,2000012,org.intermine.model.bio.Exon
,,exon.40385,101,2019027,,,,2014270,2019016,2019026,1000026,5011306,2000012,org.intermine.model.bio.Exon
,,exon.40383,104,2019029,,,,2014270,2019016,2019028,1000026,5011307,2000012,org.intermine.model.bio.Exon
,,exon.40416,1224,2019036,,,,2014270,2019031,2019035,1000026,5011309,2000012,org.intermine.model.bio.Exon
,,exon.40868,1842,2019043,,,,2014270,2019038,2019042,1000026,5011311,2000012,org.intermine.model.bio.Exon
