secondaryidentifier,uniprotaccession,uniprotname,length,ecnumber,primaryaccession,molecularweight,md5checksum,symbol,primaryidentifier,id,name,isfragment,isuniprotcanonical,organismid,canonicalproteinid,sequenceid,class
Q8IKA7,Q8IKA7,Q8IKA7_PLAF7,592,,Q8IKA7,71566,8ff7a071f01847ccda7a4f920637733c,,Q8IKA7_PLAF7,1020350,Putative uncharacterized protein,f,t,1000026,,1020341,org.intermine.model.bio.Protein
Q8ILA3,Q8ILA3,Q8ILA3_PLAF7,1898,,Q8ILA3,228667,50e00e9b4fdff9f02eb7faf836ea1d95,,Q8ILA3_PLAF7,1020355,Putative uncharacterized protein,f,t,1000026,,1020352,org.intermine.model.bio.Protein
Q8ILU1,Q8ILU1,Q8ILU1_PLAF7,819,,Q8ILU1,100342,848c36442c228561aa4aefdd13c53da4,,Q8ILU1_PLAF7,1020360,Putative uncharacterized protein,f,t,1000026,,1020357,org.intermine.model.bio.Protein
O77382,O77382,O77382_PLAF7,1619,,O77382,191785,596630dc0ce8139f5d6926d39fcef53e,,O77382_PLAF7,1020366,"Kinesin-related protein, putative",f,t,1000026,,1020364,org.intermine.model.bio.Protein
O96161,O96161,O96161_PLAF7,160,,O96161,18402,e917d9ea9a994c7cb159f37a08f9babc,,O96161_PLAF7,1020371,Putative uncharacterized protein PFB0320c,f,t,1000026,,1020369,org.intermine.model.bio.Protein
Q6LEX7,Q6LEX7,Q6LEX7_PLAF7,1129,,Q6LEX7,136343,57be7dff96abb21a336ed05edd732b21,,Q6LEX7_PLAF7,1020385,"Putative cullin-like protein (Cullin-like protein, putative)",f,t,1000026,,1020374,org.intermine.model.bio.Protein
Q6LFN8,Q6LFN8,Q6LFN8_PLAF7,646,,Q6LFN8,77767,09fb99f551e231f22117a3129148ace3,,Q6LFN8_PLAF7,1020390,"Putative uncharacterized protein (Putative uncharacterized protein, conserved)",f,t,1000026,,1020387,org.intermine.model.bio.Protein
Q8I0W9,Q8I0W9,Q8I0W9_PLAF7,949,,Q8I0W9,114073,f48a00fcd1cb860bffd19966cf37c431,,Q8I0W9_PLAF7,1020395,"Stearoyl-CoA desaturase (Acyl-CoA desaturase, faty acid desaturase), putative",f,t,1000026,,1020393,org.intermine.model.bio.Protein
Q8I1V2,Q8I1V2,Q8I1V2_PLAF7,295,,Q8I1V2,35232,ef05e37222dc3751b851e5a0553b81b6,,Q8I1V2_PLAF7,1020399,"Phosphoglycerate mutase, putative",f,t,1000026,,1020397,org.intermine.model.bio.Protein
Q8I2R3,Q8I2R3,Q8I2R3_PLAF7,1245,,Q8I2R3,144680,ad70d6dec8c70e2d64abf167e3d73fe5,,Q8I2R3_PLAF7,1020403,Putative uncharacterized protein PFI1200w,f,t,1000026,,1020401,org.intermine.model.bio.Protein
Q8I3L0,Q8I3L0,Q8I3L0_PLAF7,1869,,Q8I3L0,221934,f619ab058321ff1d09624120e2734e79,,Q8I3L0_PLAF7,1020407,Putative uncharacterized protein PFE1270c,f,t,1000026,,1020405,org.intermine.model.bio.Protein
Q8I593,Q8I593,Q8I593_PLAF7,469,,Q8I593,55270,32ed064d3901f8a10d8d09a95b9789d2,,Q8I593_PLAF7,1020412,Putative uncharacterized protein,f,t,1000026,,1020409,org.intermine.model.bio.Protein
Q8IAZ9,Q8IAZ9,Q8IAZ9_PLAF7,209,,Q8IAZ9,24828,c558abe3f0050a482a94913afffcff65,,Q8IAZ9_PLAF7,1020416,Putative uncharacterized protein PF08_0064,f,t,1000026,,1020414,org.intermine.model.bio.Protein
Q8IBJ7,Q8IBJ7,Q8IBJ7_PLAF7,109,,Q8IBJ7,13000,b6f206f56b3631b800458fb3f0e2aa57,,Q8IBJ7_PLAF7,1020420,Putative uncharacterized protein MAL7P1.141,f,t,1000026,,1020418,org.intermine.model.bio.Protein
Q8IC23,Q8IC23,Q8IC23_PLAF7,1337,,Q8IC23,163588,aed0add009adc47d7a6eb4cbf6e7dbab,,Q8IC23_PLAF7,1020424,Putative uncharacterized protein PF07_0018,f,t,1000026,,1020422,org.intermine.model.bio.Protein
Q8IDK0,Q8IDK0,Q8IDK0_PLAF7,186,,Q8IDK0,22402,01e2702103e4a0d0ea21b0d7e57db5db,,Q8IDK0_PLAF7,1020428,Putative uncharacterized protein MAL13P1.251,f,t,1000026,,1020426,org.intermine.model.bio.Protein
Q8IEC2,Q8IEC2,Q8IEC2_PLAF7,1070,,Q8IEC2,127670,10439be23dd08bd33d32637141000282,,Q8IEC2_PLAF7,1020432,Putative uncharacterized protein MAL13P1.103,f,t,1000026,,1020430,org.intermine.model.bio.Protein
Q8IHZ7,Q8IHZ7,Q8IHZ7_PLAF7,421,,Q8IHZ7,49117,f441c12fe81f0b82582b5dfa1f5cbcc8,,Q8IHZ7_PLAF7,1020437,Putative uncharacterized protein,f,t,1000026,,1020434,org.intermine.model.bio.Protein
Q8IIS3,Q8IIS3,Q8IIS3_PLAF7,1812,,Q8IIS3,213622,e13b83e492c3a497e0922994d4877e7d,,Q8IIS3_PLAF7,1020444,Putative uncharacterized protein,f,t,1000026,,1020439,org.intermine.model.bio.Protein
Q8IJJ8,Q8IJJ8,Q8IJJ8_PLAF7,601,,Q8IJJ8,70770,8f291f890f3583c48bcfd9ad9b72bce0,,Q8IJJ8_PLAF7,1020449,Putative uncharacterized protein,f,t,1000026,,1020446,org.intermine.model.bio.Protein
Q8IK81,Q8IK81,Q8IK81_PLAF7,519,,Q8IK81,59610,22468431da25f5c4497b30a59f233dfa,,Q8IK81_PLAF7,1020470,"Tubulin, putative",f,t,1000026,,1020452,org.intermine.model.bio.Protein
Q8IKV0,Q8IKV0,Q8IKV0_PLAF7,3347,,Q8IKV0,399999,dc5422dbeeb6c2b79efa5fa8797e009f,,Q8IKV0_PLAF7,1020475,Putative uncharacterized protein,f,t,1000026,,1020472,org.intermine.model.bio.Protein
Q8ILF0,Q8ILF0,Q8ILF0_PLAF7,914,,Q8ILF0,107277,8a6f831db2bf675baed03b94c443e8c1,,Q8ILF0_PLAF7,1020489,Mitogen-activated protein kinase 1,f,t,1000026,,1020480,org.intermine.model.bio.Protein
Q8IM50,Q8IM50,Q8IM50_PLAF7,181,,Q8IM50,20501,53bfc0b2b22170888cba818c2df3e47b,,Q8IM50_PLAF7,1020500,"Ribosomal protein L16, putative",f,t,1000026,,1020491,org.intermine.model.bio.Protein
Q9U0K9,Q9U0K9,Q9U0K9_PLAF7,1629,,Q9U0K9,197413,7d35bcd5122b3c9d59658f65dac7768a,,Q9U0K9_PLAF7,1020504,Putative uncharacterized protein PFD0380c,f,t,1000026,,1020502,org.intermine.model.bio.Protein
Q6LF09,Q6LF09,Q6LF09_PLAF7,947,,Q6LF09,112890,055d25906c1627ab46661fa64e5cd457,,Q6LF09_PLAF7,1020509,Putative uncharacterized protein,f,t,1000026,,1020506,org.intermine.model.bio.Protein
Q6LFJ8,Q6LFJ8,Q6LFJ8_PLAF7,299,,Q6LFJ8,34503,72510d8567947143e634d9430fd065e5,,Q6LFJ8_PLAF7,1020514,Putative uncharacterized protein,f,t,1000026,,1020511,org.intermine.model.bio.Protein
Q8I0U7,Q8I0U7,Q8I0U7_PLAF7,282,,Q8I0U7,32602,fe37babb9802bce7d1e4ad199de088f7,,Q8I0U7_PLAF7,1020518,"Proteasome, putative",f,t,1000026,,1020516,org.intermine.model.bio.Protein
Q8I1X7,Q8I1X7,Q8I1X7_PLAF7,579,,Q8I1X7,69103,bc39e8171cf96dc26bb997fbabbc4159,,Q8I1X7_PLAF7,1020522,Ag-1 blood stage membrane protein homologue,f,t,1000026,,1020520,org.intermine.model.bio.Protein
Q8I2S6,Q8I2S6,Q8I2S6_PLAF7,335,,Q8I2S6,38346,1065d3de429a46583362a83ff31a17e8,,Q8I2S6_PLAF7,1020526,"DNA-directed RNA polymerase II, putative",f,t,1000026,,1020524,org.intermine.model.bio.Protein
Q8I3L2,Q8I3L2,Q8I3L2_PLAF7,481,,Q8I3L2,55817,924568dacccd4dab2e9edf1f5c4c4e62,,Q8I3L2_PLAF7,1020530,Putative uncharacterized protein PFE1260c,f,t,1000026,,1020528,org.intermine.model.bio.Protein
Q8I487,Q8I487,Q8I487_PLAF7,337,,Q8I487,36299,e20957ce9fbe6210f004990fa374f8c3,,Q8I487_PLAF7,1020534,Skeleton binding protein,f,t,1000026,,1020532,org.intermine.model.bio.Protein
Q8I4Z2,Q8I4Z2,Q8I4Z2_PLAF7,370,,Q8I4Z2,42733,df7d93f4afde81b8c37e82fee7932933,,Q8I4Z2_PLAF7,1020539,Putative uncharacterized protein,f,t,1000026,,1020536,org.intermine.model.bio.Protein
Q8I5E1,Q8I5E1,Q8I5E1_PLAF7,771,,Q8I5E1,91292,e50171c594e8fb4c29430e7b74089ea8,,Q8I5E1_PLAF7,1020544,Putative uncharacterized protein,f,t,1000026,,1020541,org.intermine.model.bio.Protein
Q8I5W0,Q8I5W0,Q8I5W0_PLAF7,1180,,Q8I5W0,138955,69007fb57c27c9d64cde22b0aa1ed14f,,Q8I5W0_PLAF7,1020554,Putative uncharacterized protein,f,t,1000026,,1020547,org.intermine.model.bio.Protein
Q8IB70,Q8IB70,Q8IB70_PLAF7,413,,Q8IB70,49245,21a26a990b1f39b18a807967ebb2d9e4,,Q8IB70_PLAF7,1020558,"Lipoate-protein ligase, putative",f,t,1000026,,1020556,org.intermine.model.bio.Protein
Q8IBX2,Q8IBX2,Q8IBX2_PLAF7,2275,,Q8IBX2,260960,406b785dd434bdadcdd94599bcc036c5,,Q8IBX2_PLAF7,1020562,Erythrocyte membrane protein 1 (PfEMP1),f,t,1000026,,1020560,org.intermine.model.bio.Protein
Q8IDF6,Q8IDF6,Q8IDF6_PLAF7,442,,Q8IDF6,50065,3a449a475b7d008e98a2938964922f12,,Q8IDF6_PLAF7,1020571,Adenylosuccinate synthetase,f,t,1000026,,1020569,org.intermine.model.bio.Protein
Q8IE60,Q8IE60,Q8IE60_PLAF7,163,,Q8IE60,19285,e48e0c94de01d913c18b66f4059d494c,,Q8IE60_PLAF7,1020576,Putative uncharacterized protein MAL13P1.141,f,t,1000026,,1020574,org.intermine.model.bio.Protein
Q8IHW9,Q8IHW9,Q8IHW9_PLAF7,505,,Q8IHW9,59986,4a184b4e77c217de3de952ad0a9bc8ea,,Q8IHW9_PLAF7,1020589,"Adrenodoxin reductase, putative",f,t,1000026,,1020578,org.intermine.model.bio.Protein
Q8IIG7,Q8IIG7,Q8IIG7_PLAF7,964,,Q8IIG7,116349,5b5f423c5c859b495aeb433fd2750756,,Q8IIG7_PLAF7,1020594,Putative uncharacterized protein,f,t,1000026,,1020591,org.intermine.model.bio.Protein
Q8IJ49,Q8IJ49,Q8IJ49_PLAF7,566,,Q8IJ49,65151,c15ddba5418600f8ee562c2dd5a4018d,,Q8IJ49_PLAF7,1020601,Putative uncharacterized protein,f,t,1000026,,1020596,org.intermine.model.bio.Protein
Q8IJR6,Q8IJR6,Q8IJR6_PLAF7,380,,Q8IJR6,43520,5fba7cd37a2f14aaad806087a4f8c641,,Q8IJR6_PLAF7,1020606,Putative uncharacterized protein,f,t,1000026,,1020603,org.intermine.model.bio.Protein
Q8IKE5,Q8IKE5,Q8IKE5_PLAF7,358,,Q8IKE5,42326,5df599f054e25337633c572c211d9aa4,,Q8IKE5_PLAF7,1020613,Putative uncharacterized protein,f,t,1000026,,1020608,org.intermine.model.bio.Protein
Q8IKY3,Q8IKY3,Q8IKY3_PLAF7,1029,,Q8IKY3,121111,b23e94921fe74fbeec9207599a1a5503,,Q8IKY3_PLAF7,1020620,Putative uncharacterized protein,f,t,1000026,,1020615,org.intermine.model.bio.Protein
Q8ILU3,Q8ILU3,Q8ILU3_PLAF7,337,,Q8ILU3,37504,e11dc4939d106bc69bb2cec151c2b0c5,,Q8ILU3_PLAF7,1020628,Putative uncharacterized protein,f,t,1000026,,1020623,org.intermine.model.bio.Protein
O96208,O96208,O96208_PLAF7,447,,O96208,53925,3e81db6d5cf1ac56cc813e24a3f76139,,O96208_PLAF7,1020632,Putative uncharacterized protein PFB0575c,f,t,1000026,,1020630,org.intermine.model.bio.Protein
Q6LFH3,Q6LFH3,Q6LFH3_PLAF7,987,,Q6LFH3,118591,ffadf83286bfb42d7ac63e266c899e99,,Q6LFH3_PLAF7,1020637,Putative uncharacterized protein,f,t,1000026,,1020634,org.intermine.model.bio.Protein
Q7KWJ2,Q7KWJ2,Q7KWJ2_PLAF7,272,,Q7KWJ2,30549,f89af9ed0e910eda9ac7af7edafabba6,,Q7KWJ2_PLAF7,1020641,Merozoite surface protein 4,f,t,1000026,,1020639,org.intermine.model.bio.Protein
Q8I290,Q8I290,Q8I290_PLAF7,143,,Q8I290,17066,606723565575c3cbc0d2d74c8e9905f0,,Q8I290_PLAF7,1020645,Putative uncharacterized protein PFA0250w,f,t,1000026,,1020643,org.intermine.model.bio.Protein
Q8I360,Q8I360,Q8I360_PLAF7,469,,Q8I360,57003,094afa0a1aab3d4f9c298cfafe7e4487,,Q8I360_PLAF7,1020650,Putative uncharacterized protein PFI0445c,f,t,1000026,,1020648,org.intermine.model.bio.Protein
Q8I3Y0,Q8I3Y0,Q8I3Y0_PLAF7,281,,Q8I3Y0,33006,062672a21d1c0aa755cfad1665264c90,,Q8I3Y0_PLAF7,1020654,"Orotate phosphoribosyltransferase, putative",f,t,1000026,,1020652,org.intermine.model.bio.Protein
Q8I5B7,Q8I5B7,Q8I5B7_PLAF7,258,,Q8I5B7,30190,2fcd08eedd8c7defb4f834bcdcb3e828,,Q8I5B7_PLAF7,1020659,Putative uncharacterized protein,f,t,1000026,,1020656,org.intermine.model.bio.Protein
Q8I644,Q8I644,Q8I644_PLAF7,117,,Q8I644,13615,14bde1c6f0305049a361f66021e42ffb,,Q8I644_PLAF7,1020663,Putative uncharacterized protein PFB1030w,f,t,1000026,,1020661,org.intermine.model.bio.Protein
Q8IBE0,Q8IBE0,Q8IBE0_PLAF7,333,,Q8IBE0,36715,34e1e6d58010e5ca2b56c46daf8e0cc3,,Q8IBE0_PLAF7,1020667,RIFIN,f,t,1000026,,1020665,org.intermine.model.bio.Protein
Q8ID13,Q8ID13,Q8ID13_PLAF7,119,,Q8ID13,13707,d1f4bf2de239205ce57499f2d95fef78,,Q8ID13_PLAF7,1020673,Putative uncharacterized protein MAL13P1.353,f,t,1000026,,1020671,org.intermine.model.bio.Protein
Q8IDN7,Q8IDN7,Q8IDN7_PLAF7,695,,Q8IDN7,82581,05a377690650fbcb1d64ffd6176baaad,,Q8IDN7_PLAF7,1020677,Putative uncharacterized protein MAL13P1.230,f,t,1000026,,1020675,org.intermine.model.bio.Protein
Q8IEB7,Q8IEB7,Q8IEB7_PLAF7,1486,,Q8IEB7,178551,d599820a10c65973a1657710ea6d036b,,Q8IEB7_PLAF7,1020681,Putative uncharacterized protein MAL13P1.107,f,t,1000026,,1020679,org.intermine.model.bio.Protein
Q8IFL7,Q8IFL7,Q8IFL7_PLAF7,283,,Q8IFL7,33207,4170d866e19b893705cc1b4c7d866cfb,,Q8IFL7_PLAF7,1020685,Putative uncharacterized protein PFD1185w,f,t,1000026,,1020683,org.intermine.model.bio.Protein
Q8IHV3,Q8IHV3,Q8IHV3_PLAF7,107,,Q8IHV3,12714,aff9461239224b74c5edb1ddf42d20a0,,Q8IHV3_PLAF7,1020690,Putative uncharacterized protein,f,t,1000026,,1020687,org.intermine.model.bio.Protein
Q8IIG2,Q8IIG2,Q8IIG2_PLAF7,791,,Q8IIG2,94405,70a180280d98c4afd00fe7ce600d8fd7,,Q8IIG2_PLAF7,1020703,Putative uncharacterized protein,f,t,1000026,,1020693,org.intermine.model.bio.Protein
Q8IJ60,Q8IJ60,Q8IJ60_PLAF7,889,,Q8IJ60,104168,e22e7e997dd742584d111020639b1ca1,,Q8IJ60_PLAF7,1020716,"Methionine--tRNA ligase, putative",f,t,1000026,,1020705,org.intermine.model.bio.Protein
Q8IJU8,Q8IJU8,Q8IJU8_PLAF7,553,,Q8IJU8,65915,73e8819bdf6556377ecab8a758fae8b8,,Q8IJU8_PLAF7,1020726,Putative uncharacterized protein,f,t,1000026,,1020718,org.intermine.model.bio.Protein
Q8IKP8,Q8IKP8,Q8IKP8_PLAF7,1338,,Q8IKP8,160238,7630b20f4af0bd700c8c11b5f232dade,,Q8IKP8_PLAF7,1020731,Putative uncharacterized protein,f,t,1000026,,1020728,org.intermine.model.bio.Protein
Q8ILG3,Q8ILG3,Q8ILG3_PLAF7,319,,Q8ILG3,37442,b01e3bc05418d7afede6df859e4e6da6,,Q8ILG3_PLAF7,1020739,"Phosphotyrosyl phosphatase activator, putative",f,t,1000026,,1020733,org.intermine.model.bio.Protein
O77334,O77334,O77334_PLAF7,575,,O77334,67787,11dcc4217e377ce9afc5e266cc2ef193,,O77334_PLAF7,1020743,"Dual-specificity protein phosphatase, putative",f,t,1000026,,1020741,org.intermine.model.bio.Protein
O96129,O96129,O96129_PLAF7,1353,,O96129,160247,88e466762ebe9e11a6279ebf0a1aed22,,O96129_PLAF7,1020748,Putative uncharacterized protein PFB0125c,f,t,1000026,,1020746,org.intermine.model.bio.Protein
Q6LEV1,Q6LEV1,Q6LEV1_PLAF7,376,,Q6LEV1,42287,b5a8e4ae5da1b94a37427e5ac7fe41bd,,Q6LEV1_PLAF7,1020753,RIFIN,f,t,1000026,,1020750,org.intermine.model.bio.Protein
Q6LFE7,Q6LFE7,Q6LFE7_PLAF7,656,,Q6LFE7,78129,a919db310d015a7d611a24de086f840a,,Q6LFE7_PLAF7,1020758,Homologue of human HSPC025,f,t,1000026,,1020755,org.intermine.model.bio.Protein
Q8I219,Q8I219,Q8I219_PLAF7,370,,Q8I219,41206,fb0e03878e65fa30ec17fe861951d0ab,,Q8I219_PLAF7,1020762,RIFIN,f,t,1000026,,1020760,org.intermine.model.bio.Protein
Q8I2L6,Q8I2L6,Q8I2L6_PLAF7,1364,,Q8I2L6,161096,7ebc391d99c75cbde104cf095a2595f2,,Q8I2L6_PLAF7,1020767,Putative uncharacterized protein PFI1445w,f,t,1000026,,1020765,org.intermine.model.bio.Protein
Q8I369,Q8I369,Q8I369_PLAF7,1516,,Q8I369,182003,264941ebc1f8c3aa47a982988d132e53,,Q8I369_PLAF7,1020771,Putative uncharacterized protein PFI0395w,f,t,1000026,,1020769,org.intermine.model.bio.Protein
Q8I3X6,Q8I3X6,Q8I3X6_PLAF7,259,,Q8I3X6,29841,db1eebe7a7415cd83fc17c99fa86fbe9,,Q8I3X6_PLAF7,1020775,Putative uncharacterized protein PFE0650c,f,t,1000026,,1020773,org.intermine.model.bio.Protein
Q8I5G0,Q8I5G0,Q8I5G0_PLAF7,1501,,Q8I5G0,178074,0e7b6b074916c3d9728a3b26be04a183,,Q8I5G0_PLAF7,1020782,Putative uncharacterized protein,f,t,1000026,,1020777,org.intermine.model.bio.Protein
Q8I5Y8,Q8I5Y8,Q8I5Y8_PLAF7,322,,Q8I5Y8,38414,8c90e923c3d671b01aa4d5d37cfdd912,,Q8I5Y8_PLAF7,1020789,"Glyoxalase II family protein, putative",f,t,1000026,,1020784,org.intermine.model.bio.Protein
Q8IB42,Q8IB42,Q8IB42_PLAF7,816,,Q8IB42,97531,8e9217811fd7e937e9bd5c820c075875,,Q8IB42_PLAF7,1020793,Putative uncharacterized protein MAL8P1.55,f,t,1000026,,1020791,org.intermine.model.bio.Protein
Q8IBY2,Q8IBY2,Q8IBY2_PLAF7,376,,Q8IBY2,43971,7c160aaf29c0c63f1610a91e46b0c0da,,Q8IBY2_PLAF7,1020797,Putative uncharacterized protein PF07_0045,f,t,1000026,,1020795,org.intermine.model.bio.Protein
Q8IDN6,Q8IDN6,Q8IDN6_PLAF7,472,,Q8IDN6,52224,7d55c59e04de1d1f7299c920977d4e80,,Q8IDN6_PLAF7,1020802,Pfsec61,f,t,1000026,,1020800,org.intermine.model.bio.Protein
Q8IE90,Q8IE90,Q8IE90_PLAF7,676,,Q8IE90,80837,370a85b5423b8699b989c92a7b47f538,,Q8IE90_PLAF7,1020809,Putative uncharacterized protein MAL13P1.126,f,t,1000026,,1020807,org.intermine.model.bio.Protein
Q8II01,Q8II01,Q8II01_PLAF7,1098,,Q8II01,128546,88bde024d3fb896937cb2ecf0605572c,,Q8II01_PLAF7,1020818,Putative uncharacterized protein,f,t,1000026,,1020811,org.intermine.model.bio.Protein
Q8IIR2,Q8IIR2,Q8IIR2_PLAF7,440,,Q8IIR2,52235,4fecee75122dff0e7add27e4e8bcbffd,,Q8IIR2_PLAF7,1020823,Putative uncharacterized protein,f,t,1000026,,1020820,org.intermine.model.bio.Protein
Q8IJK8,Q8IJK8,Q8IJK8_PLAF7,108,,Q8IJK8,11775,863a5ceef99cf108dd79697d5701919a,,Q8IJK8_PLAF7,1020834,"Ribosomal protein L30e, putative",f,t,1000026,,1020825,org.intermine.model.bio.Protein
Q8IKC6,Q8IKC6,Q8IKC6_PLAF7,520,,Q8IKC6,63342,dac9d6f9c77c7d89dec5588a0f985876,,Q8IKC6_PLAF7,1020839,Putative uncharacterized protein,f,t,1000026,,1020836,org.intermine.model.bio.Protein
Q8IL17,Q8IL17,Q8IL17_PLAF7,596,,Q8IL17,69349,f61938ce10173c71e3d3ead182192290,,Q8IL17_PLAF7,1020848,Putative uncharacterized protein,f,t,1000026,,1020841,org.intermine.model.bio.Protein
Q8ILR4,Q8ILR4,Q8ILR4_PLAF7,124,,Q8ILR4,14439,b2715747f9131e5dcde2f0a77cf6f688,,Q8ILR4_PLAF7,1020853,Putative uncharacterized protein,f,t,1000026,,1020850,org.intermine.model.bio.Protein
Q9U0L1,Q9U0L1,Q9U0L1_PLAF7,359,,Q9U0L1,42670,7fdc032be4bb82cf6e72a7373e904b15,,Q9U0L1_PLAF7,1020858,Putative uncharacterized protein PFD0365w,f,t,1000026,,1020856,org.intermine.model.bio.Protein
O77380,O77380,O77380_PLAF7,2870,,O77380,338532,3f99163041b21c9738b6fb5ad0fcaacf,,O77380_PLAF7,1020862,Putative uncharacterized protein MAL3P6.15,f,t,1000026,,1020860,org.intermine.model.bio.Protein
O96169,O96169,O96169_PLAF7,300,,O96169,36075,f8eac905e64f19e5723746a932c89faa,,O96169_PLAF7,1020867,"RNA-binding protein, putative",f,t,1000026,,1020865,org.intermine.model.bio.Protein
Q6LF14,Q6LF14,Q6LF14_PLAF7,1758,,Q6LF14,210318,0f9bdbb789b239d533a2414628308f21,,Q6LF14_PLAF7,1020872,Putative uncharacterized protein,f,t,1000026,,1020869,org.intermine.model.bio.Protein
Q6LFP5,Q6LFP5,Q6LFP5_PLAF7,1350,,Q6LFP5,157309,d8837c1007ad10c9631e45614ca98a51,,Q6LFP5_PLAF7,1020883,Putative ATP dependent RNA helicase,f,t,1000026,,1020874,org.intermine.model.bio.Protein
Q8I241,Q8I241,Q8I241_PLAF7,249,,Q8I241,29688,b4887784416be9ab4284b8219e606834,,Q8I241_PLAF7,1020887,"DNA-directed RNA polymerase 2 subunit, putative",f,t,1000026,,1020885,org.intermine.model.bio.Protein
Q8I2Q7,Q8I2Q7,Q8I2Q7_PLAF7,346,,Q8I2Q7,41065,a6d0ddc4a414ca68d829b818b48d1c5e,,Q8I2Q7_PLAF7,1020892,Putative uncharacterized protein PFI1230c,f,t,1000026,,1020890,org.intermine.model.bio.Protein
Q8I3J4,Q8I3J4,Q8I3J4_PLAF7,152,,Q8I3J4,17411,ed1e9c050a99bc4ae5afcfed1d45c195,,Q8I3J4_PLAF7,1020897,Ubiquitin carrier protein,f,t,1000026,,1020895,org.intermine.model.bio.Protein
Q8I557,Q8I557,Q8I557_PLAF7,152,,Q8I557,17398,b55d8dc5dffbf80c85144baf69c054ce,,Q8I557_PLAF7,1020902,Putative uncharacterized protein,f,t,1000026,,1020899,org.intermine.model.bio.Protein
Q8I5R6,Q8I5R6,Q8I5R6_PLAF7,1093,,Q8I5R6,129284,040389bc34a600ab628c9843db2a7c91,,Q8I5R6_PLAF7,1020912,Putative uncharacterized protein,f,t,1000026,,1020904,org.intermine.model.bio.Protein
Q8IAV5,Q8IAV5,Q8IAV5_PLAF7,479,,Q8IAV5,57222,f82cabcd78d7234255b266eb4f1104fe,,Q8IAV5_PLAF7,1020916,Putative uncharacterized protein MAL8P1.100,f,t,1000026,,1020914,org.intermine.model.bio.Protein
Q8IBK8,Q8IBK8,Q8IBK8_PLAF7,115,,Q8IBK8,13052,0eb42c85de5caca3d699f95bf266ab03,,Q8IBK8_PLAF7,1020920,"Chaperone, putative",f,t,1000026,,1020918,org.intermine.model.bio.Protein
Q8ID54,Q8ID54,Q8ID54_PLAF7,584,,Q8ID54,68388,ca3252895653ced07123f77d7a5bed3e,,Q8ID54_PLAF7,1020924,"UBA/THIF-type NAD/FAD binding protein, putative",f,t,1000026,,1020922,org.intermine.model.bio.Protein
Q8IDW3,Q8IDW3,Q8IDW3_PLAF7,632,,Q8IDW3,73100,4ad694d4bb0a45309f9c12350ff327b4,,Q8IDW3_PLAF7,1020928,"Tryptophan--tRNA ligase, putative",f,t,1000026,,1020926,org.intermine.model.bio.Protein
Q8IEN3,Q8IEN3,Q8IEN3_PLAF7,2375,,Q8IEN3,273438,e8683c7af3ce65e879b06301ee3afa92,,Q8IEN3_PLAF7,1020932,"Carbamoyl phosphate synthetase, putative",f,t,1000026,,1020930,org.intermine.model.bio.Protein
Q8IHP1,Q8IHP1,Q8IHP1_PLAF7,1429,,Q8IHP1,170705,ca075ff5d2caa5810d13bf91601ca5b1,,Q8IHP1_PLAF7,1020944,Putative uncharacterized protein,f,t,1000026,,1020935,org.intermine.model.bio.Protein
Q8IIJ4,Q8IIJ4,Q8IIJ4_PLAF7,128,,Q8IIJ4,15262,0e4a4d8e431b197a84279028d9bd5c96,,Q8IIJ4_PLAF7,1020949,Putative uncharacterized protein,f,t,1000026,,1020946,org.intermine.model.bio.Protein
Q8IJ51,Q8IJ51,Q8IJ51_PLAF7,53,,Q8IJ51,6241,3668b645804f7f8b87064e1d47032dad,,Q8IJ51_PLAF7,1020954,Putative uncharacterized protein,f,t,1000026,,1020951,org.intermine.model.bio.Protein
Q8IJV0,Q8IJV0,Q8IJV0_PLAF7,349,,Q8IJV0,40775,4335b73129393741f1b543b907d811ae,,Q8IJV0_PLAF7,1020959,Putative uncharacterized protein,f,t,1000026,,1020956,org.intermine.model.bio.Protein
Q8IKE8,Q8IKE8,Q8IKE8_PLAF7,813,,Q8IKE8,97345,3effa6108f06dd8d6305f9c2e39f35b9,,Q8IKE8_PLAF7,1020968,Putative uncharacterized protein,f,t,1000026,,1020961,org.intermine.model.bio.Protein
Q8IL22,Q8IL22,Q8IL22_PLAF7,1132,,Q8IL22,133668,dbdfa46ff2f0770c08dc854a4985bd85,,Q8IL22_PLAF7,1020984,"Histidine--tRNA ligase, putative",f,t,1000026,,1020971,org.intermine.model.bio.Protein
Q8ILR3,Q8ILR3,Q8ILR3_PLAF7,136,,Q8ILR3,15637,b5575cd7afa093a68598755f7901748b,,Q8ILR3_PLAF7,1020991,"Calmodulin, putative",f,t,1000026,,1020986,org.intermine.model.bio.Protein
Q9NFA0,Q9NFA0,Q9NFA0_PLAF7,179,,Q9NFA0,21012,4efff4e176101179223623c23d9ef191,,Q9NFA0_PLAF7,1020995,Putative uncharacterized protein PFC0912w,f,t,1000026,,1020993,org.intermine.model.bio.Protein
Q9U0I1,Q9U0I1,Q9U0I1_PLAF7,904,,Q9U0I1,107888,558a5811b48c8b953e395c9543b2cdfc,,Q9U0I1_PLAF7,1020999,Hypothetical GTP-binding protein,f,t,1000026,,1020997,org.intermine.model.bio.Protein
O96126,O96126,O96126_PLAF7,267,,O96126,33246,7a191a85e9fafad519f6edcaa2ceb10d,,O96126_PLAF7,1021003,Putative uncharacterized protein PFB0110w,f,t,1000026,,1021001,org.intermine.model.bio.Protein
