identifier,id,subjectid,sourceid,class
XP_001352060.1,1019190,1019189,1000080,org.intermine.model.bio.CrossReference
XP_001351898.1,1019194,1019193,1000080,org.intermine.model.bio.CrossReference
XP_001351681.1,1019198,1019197,1000080,org.intermine.model.bio.CrossReference
XP_001350664.1,1019203,1019202,1000080,org.intermine.model.bio.CrossReference
XP_001350449.1,1019208,1019207,1000080,org.intermine.model.bio.CrossReference
XP_001349327.1,1019212,1019211,1000080,org.intermine.model.bio.CrossReference
XP_001349075.1,1019216,1019215,1000080,org.intermine.model.bio.CrossReference
XP_001350278.1,1019220,1019219,1000080,org.intermine.model.bio.CrossReference
XP_001350101.1,1019224,1019223,1000080,org.intermine.model.bio.CrossReference
XP_001349865.1,1019228,1019227,1000080,org.intermine.model.bio.CrossReference
XP_001348133.1,1019242,1019241,1000080,org.intermine.model.bio.CrossReference
XP_001347935.1,1019255,1019254,1000080,org.intermine.model.bio.CrossReference
XP_001347699.1,1019260,1019259,1000080,org.intermine.model.bio.CrossReference
XP_001347473.1,1019265,1019264,1000080,org.intermine.model.bio.CrossReference
XP_001348897.1,1019278,1019277,1000080,org.intermine.model.bio.CrossReference
XP_001348531.1,1019289,1019288,1000080,org.intermine.model.bio.CrossReference
XP_001348350.1,1019307,1019306,1000080,org.intermine.model.bio.CrossReference
XP_001351185.1,1019312,1019310,1000080,org.intermine.model.bio.CrossReference
XP_001349560.1,1019316,1019315,1000080,org.intermine.model.bio.CrossReference
XP_966303.1,1019321,1019320,1000080,org.intermine.model.bio.CrossReference
XP_966090.1,1019332,1019331,1000080,org.intermine.model.bio.CrossReference
XP_001351475.1,1019339,1019337,1000080,org.intermine.model.bio.CrossReference
XP_001352137.1,1019343,1019342,1000080,org.intermine.model.bio.CrossReference
XP_001351875.1,1019348,1019346,1000080,org.intermine.model.bio.CrossReference
XP_001351583.1,1019353,1019351,1000080,org.intermine.model.bio.CrossReference
XP_001350768.1,1019358,1019357,1000080,org.intermine.model.bio.CrossReference
XP_001350418.1,1019363,1019362,1000080,org.intermine.model.bio.CrossReference
XP_001349753.1,1019367,1019366,1000080,org.intermine.model.bio.CrossReference
XP_001349402.1,1019371,1019370,1000080,org.intermine.model.bio.CrossReference
XP_001349178.1,1019375,1019374,1000080,org.intermine.model.bio.CrossReference
XP_001349016.1,1019379,1019378,1000080,org.intermine.model.bio.CrossReference
XP_001350229.1,1019383,1019382,1000080,org.intermine.model.bio.CrossReference
XP_001349936.1,1019388,1019386,1000080,org.intermine.model.bio.CrossReference
XP_001348066.1,1019395,1019394,1000080,org.intermine.model.bio.CrossReference
XP_001347793.1,1019400,1019399,1000080,org.intermine.model.bio.CrossReference
XP_001347496.1,1019405,1019404,1000080,org.intermine.model.bio.CrossReference
XP_001348912.1,1019410,1019409,1000080,org.intermine.model.bio.CrossReference
XP_001348697.1,1019417,1019416,1000080,org.intermine.model.bio.CrossReference
XP_001348495.1,1019426,1019425,1000080,org.intermine.model.bio.CrossReference
XP_001348237.1,1019433,1019432,1000080,org.intermine.model.bio.CrossReference
XP_001351413.1,1019437,1019436,1000080,org.intermine.model.bio.CrossReference
XP_966269.1,1019442,1019441,1000080,org.intermine.model.bio.CrossReference
XP_966064.1,1019449,1019448,1000080,org.intermine.model.bio.CrossReference
XP_001351452.1,1019453,1019452,1000080,org.intermine.model.bio.CrossReference
XP_001352147.1,1019459,1019458,1000080,org.intermine.model.bio.CrossReference
XP_001351841.1,1019466,1019465,1000080,org.intermine.model.bio.CrossReference
XP_001351580.1,1019470,1019469,1000080,org.intermine.model.bio.CrossReference
XP_001350864.1,1019483,1019482,1000080,org.intermine.model.bio.CrossReference
XP_001350700.1,1019488,1019487,1000080,org.intermine.model.bio.CrossReference
XP_001350523.1,1019499,1019498,1000080,org.intermine.model.bio.CrossReference
XP_001349955.1,1019503,1019502,1000080,org.intermine.model.bio.CrossReference
XP_001349322.1,1019507,1019506,1000080,org.intermine.model.bio.CrossReference
XP_001349059.1,1019511,1019510,1000080,org.intermine.model.bio.CrossReference
XP_001350276.1,1019515,1019514,1000080,org.intermine.model.bio.CrossReference
XP_001350005.1,1019519,1019518,1000080,org.intermine.model.bio.CrossReference
XP_001349743.1,1019524,1019522,1000080,org.intermine.model.bio.CrossReference
XP_001348172.1,1019529,1019528,1000080,org.intermine.model.bio.CrossReference
XP_001347893.1,1019534,1019533,1000080,org.intermine.model.bio.CrossReference
XP_001347650.1,1019551,1019550,1000080,org.intermine.model.bio.CrossReference
XP_001347425.1,1019556,1019555,1000080,org.intermine.model.bio.CrossReference
XP_001348870.1,1019561,1019560,1000080,org.intermine.model.bio.CrossReference
XP_001348660.1,1019572,1019571,1000080,org.intermine.model.bio.CrossReference
XP_001348364.1,1019577,1019576,1000080,org.intermine.model.bio.CrossReference
XP_001351315.1,1019582,1019580,1000080,org.intermine.model.bio.CrossReference
XP_966290.1,1019587,1019586,1000080,org.intermine.model.bio.CrossReference
XP_966013.1,1019592,1019591,1000080,org.intermine.model.bio.CrossReference
XP_001351460.1,1019596,1019595,1000080,org.intermine.model.bio.CrossReference
XP_001352150.1,1019600,1019599,1000080,org.intermine.model.bio.CrossReference
XP_001351833.1,1019604,1019603,1000080,org.intermine.model.bio.CrossReference
XP_001351616.1,1019608,1019607,1000080,org.intermine.model.bio.CrossReference
XP_001350882.1,1019613,1019612,1000080,org.intermine.model.bio.CrossReference
XP_001350600.1,1019618,1019617,1000080,org.intermine.model.bio.CrossReference
XP_001349385.1,1019623,1019622,1000080,org.intermine.model.bio.CrossReference
XP_001349068.1,1019627,1019626,1000080,org.intermine.model.bio.CrossReference
XP_001350321.1,1019631,1019630,1000080,org.intermine.model.bio.CrossReference
XP_001350103.1,1019635,1019634,1000080,org.intermine.model.bio.CrossReference
XP_001349804.1,1019639,1019638,1000080,org.intermine.model.bio.CrossReference
XP_001348002.1,1019653,1019652,1000080,org.intermine.model.bio.CrossReference
XP_001347757.1,1019662,1019661,1000080,org.intermine.model.bio.CrossReference
XP_001347538.1,1019667,1019666,1000080,org.intermine.model.bio.CrossReference
XP_001348875.1,1019672,1019671,1000080,org.intermine.model.bio.CrossReference
XP_001348643.1,1019697,1019696,1000080,org.intermine.model.bio.CrossReference
XP_001348340.1,1019709,1019708,1000080,org.intermine.model.bio.CrossReference
XP_001349661.1,1019713,1019712,1000080,org.intermine.model.bio.CrossReference
XP_966186.1,1019718,1019717,1000080,org.intermine.model.bio.CrossReference
XP_966015.1,1019725,1019724,1000080,org.intermine.model.bio.CrossReference
XP_001350977.1,1019731,1019728,1000080,org.intermine.model.bio.CrossReference
XP_001352050.1,1019736,1019735,1000080,org.intermine.model.bio.CrossReference
XP_001351832.1,1019740,1019739,1000080,org.intermine.model.bio.CrossReference
XP_001351603.1,1019744,1019743,1000080,org.intermine.model.bio.CrossReference
XP_001350816.1,1019756,1019755,1000080,org.intermine.model.bio.CrossReference
XP_001350570.1,1019761,1019760,1000080,org.intermine.model.bio.CrossReference
XP_001349546.1,1019765,1019764,1000080,org.intermine.model.bio.CrossReference
XP_001347338.1,1019780,1019779,1000080,org.intermine.model.bio.CrossReference
XP_001349440.1,1019785,1019784,1000080,org.intermine.model.bio.CrossReference
XP_001349152.1,1019791,1019790,1000080,org.intermine.model.bio.CrossReference
XP_001350379.1,1019795,1019794,1000080,org.intermine.model.bio.CrossReference
XP_001350078.1,1019799,1019798,1000080,org.intermine.model.bio.CrossReference
XP_001349857.1,1019803,1019802,1000080,org.intermine.model.bio.CrossReference
XP_001351529.1,1019807,1019806,1000080,org.intermine.model.bio.CrossReference
XP_001348157.1,1019812,1019811,1000080,org.intermine.model.bio.CrossReference
XP_001347940.1,1019817,1019816,1000080,org.intermine.model.bio.CrossReference
XP_001347597.1,1019828,1019827,1000080,org.intermine.model.bio.CrossReference
XP_001347341.1,1019833,1019832,1000080,org.intermine.model.bio.CrossReference
XP_001348753.1,1019845,1019844,1000080,org.intermine.model.bio.CrossReference
XP_001348494.1,1019856,1019855,1000080,org.intermine.model.bio.CrossReference
XP_001348208.1,1019861,1019860,1000080,org.intermine.model.bio.CrossReference
XP_001349705.1,1019865,1019864,1000080,org.intermine.model.bio.CrossReference
XP_966117.1,1019870,1019869,1000080,org.intermine.model.bio.CrossReference
XP_001351693.1,1019874,1019873,1000080,org.intermine.model.bio.CrossReference
XP_001351412.1,1019878,1019877,1000080,org.intermine.model.bio.CrossReference
XP_001352234.1,1019882,1019881,1000080,org.intermine.model.bio.CrossReference
XP_001351978.1,1019886,1019885,1000080,org.intermine.model.bio.CrossReference
XP_001351713.1,1019890,1019889,1000080,org.intermine.model.bio.CrossReference
XP_001350902.1,1019895,1019894,1000080,org.intermine.model.bio.CrossReference
XP_001350652.1,1019902,1019901,1000080,org.intermine.model.bio.CrossReference
XP_001349619.1,1019906,1019905,1000080,org.intermine.model.bio.CrossReference
XP_001349278.1,1019910,1019909,1000080,org.intermine.model.bio.CrossReference
XP_001349012.1,1019914,1019913,1000080,org.intermine.model.bio.CrossReference
XP_001350270.1,1019918,1019917,1000080,org.intermine.model.bio.CrossReference
XP_001349978.1,1019922,1019921,1000080,org.intermine.model.bio.CrossReference
XP_001348036.1,1019927,1019926,1000080,org.intermine.model.bio.CrossReference
XP_001347739.1,1019932,1019931,1000080,org.intermine.model.bio.CrossReference
XP_001347481.1,1019937,1019936,1000080,org.intermine.model.bio.CrossReference
XP_001348924.1,1019946,1019945,1000080,org.intermine.model.bio.CrossReference
XP_001348708.1,1019963,1019962,1000080,org.intermine.model.bio.CrossReference
XP_001348503.1,1019971,1019970,1000080,org.intermine.model.bio.CrossReference
XP_001348240.1,1019982,1019981,1000080,org.intermine.model.bio.CrossReference
XP_001351204.1,1019987,1019985,1000080,org.intermine.model.bio.CrossReference
XP_001349632.1,1019991,1019990,1000080,org.intermine.model.bio.CrossReference
XP_966112.1,1019996,1019995,1000080,org.intermine.model.bio.CrossReference
XP_001350983.1,1020001,1019999,1000080,org.intermine.model.bio.CrossReference
XP_001352110.1,1020005,1020004,1000080,org.intermine.model.bio.CrossReference
XP_001351864.1,1020009,1020008,1000080,org.intermine.model.bio.CrossReference
XP_001351607.1,1020013,1020012,1000080,org.intermine.model.bio.CrossReference
XP_001350840.1,1020025,1020024,1000080,org.intermine.model.bio.CrossReference
XP_001350565.1,1020045,1020044,1000080,org.intermine.model.bio.CrossReference
XP_001349453.1,1020049,1020048,1000080,org.intermine.model.bio.CrossReference
XP_001349236.1,1020053,1020052,1000080,org.intermine.model.bio.CrossReference
XP_001349003.1,1020057,1020056,1000080,org.intermine.model.bio.CrossReference
XP_001350135.1,1020061,1020060,1000080,org.intermine.model.bio.CrossReference
XP_001349864.1,1020065,1020064,1000080,org.intermine.model.bio.CrossReference
XP_001348048.1,1020070,1020069,1000080,org.intermine.model.bio.CrossReference
XP_001347842.1,1020075,1020074,1000080,org.intermine.model.bio.CrossReference
XP_001347590.1,1020080,1020079,1000080,org.intermine.model.bio.CrossReference
XP_001347335.1,1020085,1020084,1000080,org.intermine.model.bio.CrossReference
XP_001348718.1,1020090,1020089,1000080,org.intermine.model.bio.CrossReference
XP_001348467.1,1020095,1020094,1000080,org.intermine.model.bio.CrossReference
XP_001348257.1,1020100,1020099,1000080,org.intermine.model.bio.CrossReference
XP_001349716.1,1020104,1020103,1000080,org.intermine.model.bio.CrossReference
XP_001351300.1,1020110,1020108,1000080,org.intermine.model.bio.CrossReference
XP_966156.1,1020123,1020122,1000080,org.intermine.model.bio.CrossReference
XP_001351336.1,1020127,1020126,1000080,org.intermine.model.bio.CrossReference
XP_001352168.1,1020131,1020130,1000080,org.intermine.model.bio.CrossReference
XP_001351980.1,1020135,1020134,1000080,org.intermine.model.bio.CrossReference
XP_001351731.1,1020139,1020138,1000080,org.intermine.model.bio.CrossReference
XP_001350770.1,1020144,1020143,1000080,org.intermine.model.bio.CrossReference
XP_001350536.1,1020149,1020148,1000080,org.intermine.model.bio.CrossReference
XP_001349455.1,1020153,1020152,1000080,org.intermine.model.bio.CrossReference
XP_001349205.1,1020157,1020156,1000080,org.intermine.model.bio.CrossReference
XP_001350362.1,1020161,1020160,1000080,org.intermine.model.bio.CrossReference
XP_001350111.1,1020165,1020164,1000080,org.intermine.model.bio.CrossReference
XP_001349920.1,1020169,1020168,1000080,org.intermine.model.bio.CrossReference
XP_001351528.1,1020173,1020172,1000080,org.intermine.model.bio.CrossReference
XP_001348173.1,1020178,1020177,1000080,org.intermine.model.bio.CrossReference
XP_001347904.1,1020183,1020182,1000080,org.intermine.model.bio.CrossReference
XP_001347678.1,1020188,1020187,1000080,org.intermine.model.bio.CrossReference
XP_001347433.1,1020193,1020192,1000080,org.intermine.model.bio.CrossReference
XP_001348842.1,1020198,1020197,1000080,org.intermine.model.bio.CrossReference
XP_001348629.1,1020212,1020211,1000080,org.intermine.model.bio.CrossReference
XP_001348384.1,1020217,1020216,1000080,org.intermine.model.bio.CrossReference
XP_001348193.1,1020224,1020223,1000080,org.intermine.model.bio.CrossReference
XP_001351135.1,1020228,1020227,1000080,org.intermine.model.bio.CrossReference
XP_001349725.1,1020232,1020231,1000080,org.intermine.model.bio.CrossReference
XP_001351158.1,1020237,1020235,1000080,org.intermine.model.bio.CrossReference
XP_966167.1,1020242,1020241,1000080,org.intermine.model.bio.CrossReference
XP_001350986.1,1020250,1020248,1000080,org.intermine.model.bio.CrossReference
XP_001352052.1,1020256,1020255,1000080,org.intermine.model.bio.CrossReference
XP_001351873.1,1020260,1020259,1000080,org.intermine.model.bio.CrossReference
XP_001351671.1,1020264,1020263,1000080,org.intermine.model.bio.CrossReference
XP_001350926.1,1020269,1020268,1000080,org.intermine.model.bio.CrossReference
XP_001350636.1,1020280,1020279,1000080,org.intermine.model.bio.CrossReference
XP_001350422.1,1020285,1020284,1000080,org.intermine.model.bio.CrossReference
XP_001349302.1,1020289,1020288,1000080,org.intermine.model.bio.CrossReference
XP_001349049.1,1020294,1020293,1000080,org.intermine.model.bio.CrossReference
XP_001350251.1,1020300,1020299,1000080,org.intermine.model.bio.CrossReference
XP_001350084.1,1020304,1020303,1000080,org.intermine.model.bio.CrossReference
XP_001349854.1,1020308,1020307,1000080,org.intermine.model.bio.CrossReference
XP_001348120.1,1020313,1020312,1000080,org.intermine.model.bio.CrossReference
XP_001347920.1,1020322,1020321,1000080,org.intermine.model.bio.CrossReference
XP_001347679.1,1020327,1020326,1000080,org.intermine.model.bio.CrossReference
XP_001347439.1,1020340,1020339,1000080,org.intermine.model.bio.CrossReference
XP_001348873.1,1020351,1020350,1000080,org.intermine.model.bio.CrossReference
XP_001348516.1,1020356,1020355,1000080,org.intermine.model.bio.CrossReference
XP_001348326.1,1020361,1020360,1000080,org.intermine.model.bio.CrossReference
XP_001351245.1,1020368,1020366,1000080,org.intermine.model.bio.CrossReference
XP_001349582.1,1020372,1020371,1000080,org.intermine.model.bio.CrossReference
XP_966280.1,1020386,1020385,1000080,org.intermine.model.bio.CrossReference
XP_966018.1,1020391,1020390,1000080,org.intermine.model.bio.CrossReference
XP_001351669.1,1020396,1020395,1000080,org.intermine.model.bio.CrossReference
XP_001351443.1,1020400,1020399,1000080,org.intermine.model.bio.CrossReference
XP_001352115.1,1020404,1020403,1000080,org.intermine.model.bio.CrossReference
XP_001351811.1,1020408,1020407,1000080,org.intermine.model.bio.CrossReference
XP_001350723.1,1020413,1020412,1000080,org.intermine.model.bio.CrossReference
XP_001349362.1,1020417,1020416,1000080,org.intermine.model.bio.CrossReference
XP_001349157.1,1020421,1020420,1000080,org.intermine.model.bio.CrossReference
XP_001348980.1,1020425,1020424,1000080,org.intermine.model.bio.CrossReference
XP_001350212.1,1020429,1020428,1000080,org.intermine.model.bio.CrossReference
XP_001349930.1,1020433,1020432,1000080,org.intermine.model.bio.CrossReference
XP_001348049.1,1020438,1020437,1000080,org.intermine.model.bio.CrossReference
XP_001347767.1,1020445,1020444,1000080,org.intermine.model.bio.CrossReference
